timestamp (seconds since 01/01/1970), system, entity , value (m/s)
1756382348.392706, lauv-fridtjof, 71, 1493.189941
1756382348.449097, lauv-fridtjof, 71, 1493.189941
1756382348.498168, lauv-fridtjof, 71, 1493.189941
1756382348.559093, lauv-fridtjof, 71, 1493.189941
1756382348.579671, lauv-fridtjof, 61, 1490.972046
1756382348.614834, lauv-fridtjof, 71, 1493.189941
1756382348.673925, lauv-fridtjof, 71, 1493.189941
1756382348.723171, lauv-fridtjof, 71, 1493.199951
1756382348.781495, lauv-fridtjof, 71, 1493.189941
1756382348.830308, lauv-fridtjof, 61, 1490.976685
1756382348.839952, lauv-fridtjof, 71, 1493.189941
1756382348.898297, lauv-fridtjof, 71, 1493.180054
1756382348.948934, lauv-fridtjof, 71, 1493.180054
1756382349.006517, lauv-fridtjof, 71, 1493.199951
1756382349.064900, lauv-fridtjof, 71, 1493.209961
1756382349.085977, lauv-fridtjof, 61, 1490.988037
1756382349.123216, lauv-fridtjof, 71, 1493.229980
1756382349.174267, lauv-fridtjof, 71, 1493.229980
1756382349.231675, lauv-fridtjof, 71, 1493.239990
1756382349.289937, lauv-fridtjof, 71, 1493.239990
1756382349.341756, lauv-fridtjof, 61, 1490.962036
1756382349.349050, lauv-fridtjof, 71, 1493.229980
1756382349.398140, lauv-fridtjof, 71, 1493.229980
1756382349.456581, lauv-fridtjof, 71, 1493.239990
1756382349.515136, lauv-fridtjof, 71, 1493.239990
1756382349.573557, lauv-fridtjof, 71, 1493.250000
1756382349.595550, lauv-fridtjof, 61, 1490.967651
1756382349.623799, lauv-fridtjof, 71, 1493.250000
1756382349.681532, lauv-fridtjof, 71, 1493.250000
1756382349.739892, lauv-fridtjof, 71, 1493.250000
1756382349.798136, lauv-fridtjof, 71, 1493.250000
1756382349.848328, lauv-fridtjof, 61, 1490.967529
1756382349.850944, lauv-fridtjof, 71, 1493.250000
1756382349.906531, lauv-fridtjof, 71, 1493.250000
1756382349.964857, lauv-fridtjof, 71, 1493.250000
1756382350.023262, lauv-fridtjof, 71, 1493.250000
1756382350.074004, lauv-fridtjof, 71, 1493.250000
1756382350.101377, lauv-fridtjof, 61, 1490.950439
1756382350.131570, lauv-fridtjof, 71, 1493.250000
1756382350.189970, lauv-fridtjof, 71, 1493.250000
1756382350.248383, lauv-fridtjof, 71, 1493.229980
1756382350.298147, lauv-fridtjof, 71, 1493.229980
1756382350.350465, lauv-fridtjof, 61, 1490.934082
1756382350.356503, lauv-fridtjof, 71, 1493.209961
1756382350.414880, lauv-fridtjof, 71, 1493.189941
1756382350.474758, lauv-fridtjof, 71, 1493.189941
1756382350.523163, lauv-fridtjof, 71, 1493.189941
1756382350.582862, lauv-fridtjof, 71, 1493.199951
1756382350.603913, lauv-fridtjof, 61, 1490.938110
1756382350.639967, lauv-fridtjof, 71, 1493.219971
1756382350.698286, lauv-fridtjof, 71, 1493.219971
1756382350.748221, lauv-fridtjof, 71, 1493.229980
1756382350.806559, lauv-fridtjof, 71, 1493.239990
1756382350.860357, lauv-fridtjof, 61, 1490.924194
1756382350.865085, lauv-fridtjof, 71, 1493.239990
1756382350.923167, lauv-fridtjof, 71, 1493.250000
1756382350.974381, lauv-fridtjof, 71, 1493.250000
1756382351.031641, lauv-fridtjof, 71, 1493.250000
1756382351.089989, lauv-fridtjof, 71, 1493.260010
1756382351.115136, lauv-fridtjof, 61, 1490.929810
1756382351.148972, lauv-fridtjof, 71, 1493.260010
1756382351.198141, lauv-fridtjof, 71, 1493.270020
1756382351.256649, lauv-fridtjof, 71, 1493.270020
1756382351.314875, lauv-fridtjof, 71, 1493.280029
1756382351.367509, lauv-fridtjof, 61, 1490.927368
1756382351.373935, lauv-fridtjof, 71, 1493.260010
1756382351.423159, lauv-fridtjof, 71, 1493.260010
1756382351.481535, lauv-fridtjof, 71, 1493.260010
1756382351.539873, lauv-fridtjof, 71, 1493.260010
1756382351.598320, lauv-fridtjof, 71, 1493.250000
1756382351.621408, lauv-fridtjof, 61, 1490.918579
1756382351.650434, lauv-fridtjof, 71, 1493.250000
1756382351.706554, lauv-fridtjof, 71, 1493.250000
1756382351.764928, lauv-fridtjof, 71, 1493.250000
1756382351.823158, lauv-fridtjof, 71, 1493.239990
1756382351.873840, lauv-fridtjof, 71, 1493.239990
1756382351.877832, lauv-fridtjof, 61, 1490.916016
1756382351.931602, lauv-fridtjof, 71, 1493.239990
1756382351.989944, lauv-fridtjof, 71, 1493.239990
1756382352.048326, lauv-fridtjof, 71, 1493.239990
1756382352.098167, lauv-fridtjof, 71, 1493.229980
1756382352.128843, lauv-fridtjof, 61, 1490.922607
1756382352.156577, lauv-fridtjof, 71, 1493.209961
1756382352.214872, lauv-fridtjof, 71, 1493.199951
1756382352.273972, lauv-fridtjof, 71, 1493.199951
1756382352.323166, lauv-fridtjof, 71, 1493.209961
1756382352.381547, lauv-fridtjof, 71, 1493.209961
1756382352.384379, lauv-fridtjof, 61, 1490.914429
1756382352.439972, lauv-fridtjof, 71, 1493.209961
1756382352.498139, lauv-fridtjof, 71, 1493.209961
1756382352.548226, lauv-fridtjof, 71, 1493.219971
1756382352.606575, lauv-fridtjof, 71, 1493.239990
1756382352.637605, lauv-fridtjof, 61, 1490.916748
1756382352.665026, lauv-fridtjof, 71, 1493.239990
1756382352.723742, lauv-fridtjof, 71, 1493.250000
1756382352.773465, lauv-fridtjof, 71, 1493.250000
1756382352.831641, lauv-fridtjof, 71, 1493.229980
1756382352.887750, lauv-fridtjof, 61, 1490.926636
1756382352.891845, lauv-fridtjof, 71, 1493.209961
1756382352.948177, lauv-fridtjof, 71, 1493.189941
1756382352.998771, lauv-fridtjof, 71, 1493.180054
1756382353.056628, lauv-fridtjof, 71, 1493.170044
1756382353.114858, lauv-fridtjof, 71, 1493.170044
1756382353.144874, lauv-fridtjof, 61, 1490.911133
1756382353.174338, lauv-fridtjof, 71, 1493.199951
1756382353.223171, lauv-fridtjof, 71, 1493.209961
1756382353.281591, lauv-fridtjof, 71, 1493.219971
1756382353.339901, lauv-fridtjof, 71, 1493.219971
1756382353.397344, lauv-fridtjof, 61, 1490.920044
1756382353.399503, lauv-fridtjof, 71, 1493.219971
1756382353.448835, lauv-fridtjof, 71, 1493.219971
1756382353.506560, lauv-fridtjof, 71, 1493.219971
1756382353.564877, lauv-fridtjof, 71, 1493.229980
1756382353.623971, lauv-fridtjof, 71, 1493.239990
1756382353.648693, lauv-fridtjof, 61, 1490.924927
1756382353.673924, lauv-fridtjof, 71, 1493.229980
1756382353.733120, lauv-fridtjof, 71, 1493.199951
1756382353.790110, lauv-fridtjof, 71, 1493.189941
1756382353.848338, lauv-fridtjof, 71, 1493.160034
1756382353.898155, lauv-fridtjof, 71, 1493.170044
1756382353.903455, lauv-fridtjof, 61, 1490.900513
1756382353.956615, lauv-fridtjof, 71, 1493.180054
1756382354.014874, lauv-fridtjof, 71, 1493.180054
1756382354.073972, lauv-fridtjof, 71, 1493.189941
1756382354.123984, lauv-fridtjof, 71, 1493.189941
1756382354.158136, lauv-fridtjof, 61, 1490.913330
1756382354.181554, lauv-fridtjof, 71, 1493.199951
1756382354.239984, lauv-fridtjof, 71, 1493.209961
1756382354.298219, lauv-fridtjof, 71, 1493.209961
1756382354.350510, lauv-fridtjof, 71, 1493.209961
1756382354.402288, lauv-fridtjof, 61, 1490.900391
1756382354.406580, lauv-fridtjof, 71, 1493.209961
1756382354.464933, lauv-fridtjof, 71, 1493.209961
1756382354.523180, lauv-fridtjof, 71, 1493.209961
1756382354.574299, lauv-fridtjof, 71, 1493.209961
1756382354.631624, lauv-fridtjof, 71, 1493.199951
1756382354.668428, lauv-fridtjof, 61, 1490.915771
1756382354.689944, lauv-fridtjof, 71, 1493.199951
1756382354.749094, lauv-fridtjof, 71, 1493.209961
1756382354.799103, lauv-fridtjof, 71, 1493.219971
1756382354.857802, lauv-fridtjof, 71, 1493.229980
1756382354.914853, lauv-fridtjof, 71, 1493.229980
1756382354.925267, lauv-fridtjof, 61, 1490.910889
1756382354.974264, lauv-fridtjof, 71, 1493.229980
1756382355.023165, lauv-fridtjof, 71, 1493.229980
1756382355.081535, lauv-fridtjof, 71, 1493.219971
1756382355.139888, lauv-fridtjof, 71, 1493.219971
1756382355.177615, lauv-fridtjof, 61, 1490.904419
1756382355.198141, lauv-fridtjof, 71, 1493.229980
1756382355.248911, lauv-fridtjof, 71, 1493.229980
1756382355.306601, lauv-fridtjof, 71, 1493.219971
1756382355.364946, lauv-fridtjof, 71, 1493.209961
1756382355.423178, lauv-fridtjof, 71, 1493.189941
1756382355.435110, lauv-fridtjof, 61, 1490.901123
1756382355.473647, lauv-fridtjof, 71, 1493.189941
1756382355.531658, lauv-fridtjof, 71, 1493.189941
1756382355.589981, lauv-fridtjof, 71, 1493.189941
1756382355.649049, lauv-fridtjof, 71, 1493.189941
1756382355.687378, lauv-fridtjof, 61, 1490.918823
1756382355.698137, lauv-fridtjof, 71, 1493.189941
1756382355.756563, lauv-fridtjof, 71, 1493.189941
1756382355.814935, lauv-fridtjof, 71, 1493.199951
1756382355.874424, lauv-fridtjof, 71, 1493.219971
1756382355.923889, lauv-fridtjof, 71, 1493.219971
1756382355.941568, lauv-fridtjof, 61, 1490.891357
1756382355.981537, lauv-fridtjof, 71, 1493.219971
1756382356.039952, lauv-fridtjof, 71, 1493.219971
1756382356.098215, lauv-fridtjof, 71, 1493.219971
1756382356.148996, lauv-fridtjof, 71, 1493.229980
1756382356.194242, lauv-fridtjof, 61, 1490.912354
1756382356.206604, lauv-fridtjof, 71, 1493.229980
1756382356.265002, lauv-fridtjof, 71, 1493.229980
1756382356.323180, lauv-fridtjof, 71, 1493.219971
1756382356.373624, lauv-fridtjof, 71, 1493.209961
1756382356.431631, lauv-fridtjof, 71, 1493.209961
1756382356.441272, lauv-fridtjof, 61, 1490.892822
1756382356.490069, lauv-fridtjof, 71, 1493.199951
1756382356.548820, lauv-fridtjof, 71, 1493.199951
1756382356.598173, lauv-fridtjof, 71, 1493.209961
1756382356.656613, lauv-fridtjof, 71, 1493.219971
1756382356.692127, lauv-fridtjof, 61, 1490.903320
1756382356.714890, lauv-fridtjof, 71, 1493.219971
1756382356.774622, lauv-fridtjof, 71, 1493.219971
1756382356.823293, lauv-fridtjof, 71, 1493.219971
1756382356.881534, lauv-fridtjof, 71, 1493.209961
1756382356.939886, lauv-fridtjof, 71, 1493.209961
1756382356.942986, lauv-fridtjof, 61, 1490.892578
1756382356.999096, lauv-fridtjof, 71, 1493.199951
1756382357.048276, lauv-fridtjof, 71, 1493.199951
1756382357.106584, lauv-fridtjof, 71, 1493.199951
1756382357.164878, lauv-fridtjof, 71, 1493.180054
1756382357.199363, lauv-fridtjof, 61, 1490.877197
1756382357.224055, lauv-fridtjof, 71, 1493.180054
1756382357.275129, lauv-fridtjof, 71, 1493.170044
1756382357.331601, lauv-fridtjof, 71, 1493.160034
1756382357.393146, lauv-fridtjof, 71, 1493.160034
1756382357.448927, lauv-fridtjof, 71, 1493.150024
1756382357.451079, lauv-fridtjof, 61, 1490.885254
1756382357.498145, lauv-fridtjof, 71, 1493.150024
1756382357.558700, lauv-fridtjof, 71, 1493.140015
1756382357.614870, lauv-fridtjof, 71, 1493.140015
1756382357.674040, lauv-fridtjof, 71, 1493.140015
1756382357.703825, lauv-fridtjof, 61, 1490.883545
1756382357.723302, lauv-fridtjof, 71, 1493.140015
1756382357.781577, lauv-fridtjof, 71, 1493.150024
1756382357.839959, lauv-fridtjof, 71, 1493.150024
1756382357.899904, lauv-fridtjof, 71, 1493.170044
1756382357.948233, lauv-fridtjof, 71, 1493.180054
1756382357.956283, lauv-fridtjof, 61, 1490.891479
1756382358.006631, lauv-fridtjof, 71, 1493.199951
1756382358.066025, lauv-fridtjof, 71, 1493.199951
1756382358.123220, lauv-fridtjof, 71, 1493.199951
1756382358.173939, lauv-fridtjof, 71, 1493.189941
1756382358.207430, lauv-fridtjof, 61, 1490.879272
1756382358.231675, lauv-fridtjof, 71, 1493.189941
1756382358.290054, lauv-fridtjof, 71, 1493.189941
1756382358.348827, lauv-fridtjof, 71, 1493.189941
1756382358.398150, lauv-fridtjof, 71, 1493.199951
1756382358.456646, lauv-fridtjof, 71, 1493.189941
1756382358.466490, lauv-fridtjof, 61, 1490.884155
1756382358.514928, lauv-fridtjof, 71, 1493.199951
1756382358.574069, lauv-fridtjof, 71, 1493.199951
1756382358.623175, lauv-fridtjof, 71, 1493.189941
1756382358.681605, lauv-fridtjof, 71, 1493.189941
1756382358.715455, lauv-fridtjof, 61, 1490.889526
1756382358.739879, lauv-fridtjof, 71, 1493.189941
1756382358.798179, lauv-fridtjof, 71, 1493.180054
1756382358.850600, lauv-fridtjof, 71, 1493.180054
1756382358.906635, lauv-fridtjof, 71, 1493.180054
1756382358.961674, lauv-fridtjof, 61, 1490.887207
1756382358.964923, lauv-fridtjof, 71, 1493.180054
1756382359.023933, lauv-fridtjof, 71, 1493.180054
1756382359.073851, lauv-fridtjof, 71, 1493.180054
1756382359.131599, lauv-fridtjof, 71, 1493.189941
1756382359.190040, lauv-fridtjof, 71, 1493.180054
1756382359.216399, lauv-fridtjof, 61, 1490.884888
1756382359.248366, lauv-fridtjof, 71, 1493.189941
1756382359.298230, lauv-fridtjof, 71, 1493.180054
1756382359.356552, lauv-fridtjof, 71, 1493.189941
1756382359.414905, lauv-fridtjof, 71, 1493.189941
1756382359.473151, lauv-fridtjof, 71, 1493.180054
1756382359.477381, lauv-fridtjof, 61, 1490.872437
1756382359.524017, lauv-fridtjof, 71, 1493.180054
1756382359.581628, lauv-fridtjof, 71, 1493.180054
1756382359.639981, lauv-fridtjof, 71, 1493.180054
1756382359.698163, lauv-fridtjof, 71, 1493.180054
1756382359.722499, lauv-fridtjof, 61, 1490.883789
1756382359.748237, lauv-fridtjof, 71, 1493.180054
1756382359.806672, lauv-fridtjof, 71, 1493.170044
1756382359.864931, lauv-fridtjof, 71, 1493.170044
1756382359.923221, lauv-fridtjof, 71, 1493.180054
1756382359.974270, lauv-fridtjof, 71, 1493.170044
1756382359.979163, lauv-fridtjof, 61, 1490.873047
1756382360.031671, lauv-fridtjof, 71, 1493.170044
1756382360.090029, lauv-fridtjof, 71, 1493.170044
1756382360.149416, lauv-fridtjof, 71, 1493.170044
1756382360.199121, lauv-fridtjof, 71, 1493.170044
1756382360.231569, lauv-fridtjof, 61, 1490.882935
1756382360.257007, lauv-fridtjof, 71, 1493.160034
1756382360.314922, lauv-fridtjof, 71, 1493.160034
1756382360.374737, lauv-fridtjof, 71, 1493.150024
1756382360.423229, lauv-fridtjof, 71, 1493.150024
1756382360.481686, lauv-fridtjof, 71, 1493.160034
1756382360.486679, lauv-fridtjof, 61, 1490.882080
1756382360.539916, lauv-fridtjof, 71, 1493.160034
1756382360.598158, lauv-fridtjof, 71, 1493.160034
1756382360.648966, lauv-fridtjof, 71, 1493.160034
1756382360.706571, lauv-fridtjof, 71, 1493.160034
1756382360.740433, lauv-fridtjof, 61, 1490.877075
1756382360.764875, lauv-fridtjof, 71, 1493.160034
1756382360.823393, lauv-fridtjof, 71, 1493.180054
1756382360.873148, lauv-fridtjof, 71, 1493.180054
1756382360.931596, lauv-fridtjof, 71, 1493.160034
1756382360.990000, lauv-fridtjof, 71, 1493.160034
1756382360.992319, lauv-fridtjof, 61, 1490.877075
1756382361.048891, lauv-fridtjof, 71, 1493.150024
1756382361.098154, lauv-fridtjof, 71, 1493.140015
1756382361.157487, lauv-fridtjof, 71, 1493.119995
1756382361.214916, lauv-fridtjof, 71, 1493.099976
1756382361.243309, lauv-fridtjof, 61, 1490.878662
1756382361.274513, lauv-fridtjof, 71, 1493.079956
1756382361.323281, lauv-fridtjof, 71, 1493.069946
1756382361.381632, lauv-fridtjof, 71, 1493.060059
1756382361.440019, lauv-fridtjof, 71, 1493.060059
1756382361.498167, lauv-fridtjof, 71, 1493.060059
1756382361.500760, lauv-fridtjof, 61, 1490.864014
1756382361.548245, lauv-fridtjof, 71, 1493.060059
1756382361.606598, lauv-fridtjof, 71, 1493.060059
1756382361.664976, lauv-fridtjof, 71, 1493.069946
1756382361.723224, lauv-fridtjof, 71, 1493.060059
1756382361.752533, lauv-fridtjof, 61, 1490.865479
1756382361.775617, lauv-fridtjof, 71, 1493.060059
1756382361.831662, lauv-fridtjof, 71, 1493.050049
1756382361.889996, lauv-fridtjof, 71, 1493.050049
1756382361.948891, lauv-fridtjof, 71, 1493.050049
1756382361.998255, lauv-fridtjof, 71, 1493.050049
1756382362.006232, lauv-fridtjof, 61, 1490.859863
1756382362.056619, lauv-fridtjof, 71, 1493.050049
1756382362.114908, lauv-fridtjof, 71, 1493.050049
1756382362.174231, lauv-fridtjof, 71, 1493.050049
1756382362.223245, lauv-fridtjof, 71, 1493.050049
1756382362.263614, lauv-fridtjof, 61, 1490.863770
1756382362.282248, lauv-fridtjof, 71, 1493.050049
1756382362.339946, lauv-fridtjof, 71, 1493.050049
1756382362.398227, lauv-fridtjof, 71, 1493.050049
1756382362.448956, lauv-fridtjof, 71, 1493.050049
1756382362.506574, lauv-fridtjof, 71, 1493.050049
1756382362.513501, lauv-fridtjof, 61, 1490.874878
1756382362.564967, lauv-fridtjof, 71, 1493.040039
1756382362.623222, lauv-fridtjof, 71, 1493.050049
1756382362.673510, lauv-fridtjof, 71, 1493.050049
1756382362.731619, lauv-fridtjof, 71, 1493.060059
1756382362.765161, lauv-fridtjof, 61, 1490.872437
1756382362.791151, lauv-fridtjof, 71, 1493.060059
1756382362.848359, lauv-fridtjof, 71, 1493.069946
1756382362.898247, lauv-fridtjof, 71, 1493.069946
1756382362.956540, lauv-fridtjof, 71, 1493.060059
1756382363.014889, lauv-fridtjof, 71, 1493.060059
1756382363.024601, lauv-fridtjof, 61, 1490.865845
1756382363.073947, lauv-fridtjof, 71, 1493.069946
1756382363.123990, lauv-fridtjof, 71, 1493.069946
1756382363.181611, lauv-fridtjof, 71, 1493.069946
1756382363.239977, lauv-fridtjof, 71, 1493.079956
1756382363.281000, lauv-fridtjof, 61, 1490.847900
1756382363.298254, lauv-fridtjof, 71, 1493.089966
1756382363.350104, lauv-fridtjof, 71, 1493.099976
1756382363.406614, lauv-fridtjof, 71, 1493.109985
1756382363.465412, lauv-fridtjof, 71, 1493.109985
1756382363.523249, lauv-fridtjof, 71, 1493.109985
1756382363.534999, lauv-fridtjof, 61, 1490.855957
1756382363.573272, lauv-fridtjof, 71, 1493.099976
1756382363.631640, lauv-fridtjof, 71, 1493.109985
1756382363.690004, lauv-fridtjof, 71, 1493.119995
1756382363.748255, lauv-fridtjof, 71, 1493.140015
1756382363.795396, lauv-fridtjof, 61, 1490.842163
1756382363.798216, lauv-fridtjof, 71, 1493.150024
1756382363.856665, lauv-fridtjof, 71, 1493.160034
1756382363.914903, lauv-fridtjof, 71, 1493.160034
1756382363.973169, lauv-fridtjof, 71, 1493.170044
1756382364.024074, lauv-fridtjof, 71, 1493.180054
1756382364.047419, lauv-fridtjof, 61, 1490.836304
1756382364.081614, lauv-fridtjof, 71, 1493.189941
1756382364.139898, lauv-fridtjof, 71, 1493.189941
1756382364.199283, lauv-fridtjof, 71, 1493.189941
1756382364.248357, lauv-fridtjof, 71, 1493.189941
1756382364.301058, lauv-fridtjof, 61, 1490.833984
1756382364.306628, lauv-fridtjof, 71, 1493.180054
1756382364.364912, lauv-fridtjof, 71, 1493.180054
1756382364.423990, lauv-fridtjof, 71, 1493.180054
1756382364.473654, lauv-fridtjof, 71, 1493.170044
1756382364.531586, lauv-fridtjof, 71, 1493.170044
1756382364.558261, lauv-fridtjof, 61, 1490.820557
1756382364.590036, lauv-fridtjof, 71, 1493.180054
1756382364.648379, lauv-fridtjof, 71, 1493.170044
1756382364.698172, lauv-fridtjof, 71, 1493.170044
1756382364.756570, lauv-fridtjof, 71, 1493.170044
1756382364.811138, lauv-fridtjof, 61, 1490.822144
1756382364.814943, lauv-fridtjof, 71, 1493.180054
1756382364.873643, lauv-fridtjof, 71, 1493.180054
1756382364.923275, lauv-fridtjof, 71, 1493.170044
1756382364.981657, lauv-fridtjof, 71, 1493.170044
1756382365.039967, lauv-fridtjof, 71, 1493.170044
1756382365.064653, lauv-fridtjof, 61, 1490.824463
1756382365.098275, lauv-fridtjof, 71, 1493.170044
1756382365.149016, lauv-fridtjof, 71, 1493.170044
1756382365.206585, lauv-fridtjof, 71, 1493.180054
1756382365.264994, lauv-fridtjof, 71, 1493.170044
1756382365.317136, lauv-fridtjof, 61, 1490.818848
1756382365.323241, lauv-fridtjof, 71, 1493.170044
1756382365.373176, lauv-fridtjof, 71, 1493.170044
1756382365.431675, lauv-fridtjof, 71, 1493.170044
1756382365.491949, lauv-fridtjof, 71, 1493.180054
1756382365.548749, lauv-fridtjof, 71, 1493.170044
1756382365.572359, lauv-fridtjof, 61, 1490.808350
1756382365.598164, lauv-fridtjof, 71, 1493.170044
1756382365.656670, lauv-fridtjof, 71, 1493.170044
1756382365.714935, lauv-fridtjof, 71, 1493.170044
1756382365.773239, lauv-fridtjof, 71, 1493.170044
1756382365.821529, lauv-fridtjof, 61, 1490.803955
1756382365.824033, lauv-fridtjof, 71, 1493.160034
1756382365.881614, lauv-fridtjof, 71, 1493.160034
1756382365.939927, lauv-fridtjof, 71, 1493.160034
1756382365.998766, lauv-fridtjof, 71, 1493.170044
1756382366.048361, lauv-fridtjof, 71, 1493.180054
1756382366.080144, lauv-fridtjof, 61, 1490.812012
1756382366.106595, lauv-fridtjof, 71, 1493.180054
1756382366.164908, lauv-fridtjof, 71, 1493.180054
1756382366.223269, lauv-fridtjof, 71, 1493.180054
1756382366.273908, lauv-fridtjof, 71, 1493.180054
1756382366.331681, lauv-fridtjof, 71, 1493.170044
1756382366.332378, lauv-fridtjof, 61, 1490.798950
1756382366.390005, lauv-fridtjof, 71, 1493.170044
1756382366.448552, lauv-fridtjof, 71, 1493.170044
1756382366.498216, lauv-fridtjof, 71, 1493.170044
1756382366.556598, lauv-fridtjof, 71, 1493.170044
1756382366.582342, lauv-fridtjof, 61, 1490.796631
1756382366.614897, lauv-fridtjof, 71, 1493.170044
1756382366.673809, lauv-fridtjof, 71, 1493.170044
1756382366.723297, lauv-fridtjof, 71, 1493.170044
1756382366.781597, lauv-fridtjof, 71, 1493.170044
1756382366.840088, lauv-fridtjof, 71, 1493.160034
1756382366.840386, lauv-fridtjof, 61, 1490.810303
1756382366.898175, lauv-fridtjof, 71, 1493.160034
1756382366.948273, lauv-fridtjof, 71, 1493.160034
1756382367.006689, lauv-fridtjof, 71, 1493.160034
1756382367.065009, lauv-fridtjof, 71, 1493.170044
1756382367.092899, lauv-fridtjof, 61, 1490.799805
1756382367.123235, lauv-fridtjof, 71, 1493.160034
1756382367.173248, lauv-fridtjof, 71, 1493.170044
1756382367.231683, lauv-fridtjof, 71, 1493.170044
1756382367.290014, lauv-fridtjof, 71, 1493.180054
1756382367.343430, lauv-fridtjof, 61, 1490.805420
1756382367.348358, lauv-fridtjof, 71, 1493.180054
1756382367.398221, lauv-fridtjof, 71, 1493.180054
1756382367.456656, lauv-fridtjof, 71, 1493.180054
1756382367.514909, lauv-fridtjof, 71, 1493.170044
1756382367.574612, lauv-fridtjof, 71, 1493.170044
1756382367.598795, lauv-fridtjof, 61, 1490.810181
1756382367.623421, lauv-fridtjof, 71, 1493.180054
1756382367.681562, lauv-fridtjof, 71, 1493.189941
1756382367.739909, lauv-fridtjof, 71, 1493.189941
1756382367.798364, lauv-fridtjof, 71, 1493.189941
1756382367.842912, lauv-fridtjof, 61, 1490.811890
1756382367.848376, lauv-fridtjof, 71, 1493.189941
1756382367.906620, lauv-fridtjof, 71, 1493.180054
1756382367.964919, lauv-fridtjof, 71, 1493.170044
1756382368.023269, lauv-fridtjof, 71, 1493.180054
1756382368.074037, lauv-fridtjof, 71, 1493.180054
1756382368.092792, lauv-fridtjof, 61, 1490.816772
1756382368.131583, lauv-fridtjof, 71, 1493.170044
1756382368.190008, lauv-fridtjof, 71, 1493.170044
1756382368.248900, lauv-fridtjof, 71, 1493.160034
1756382368.298728, lauv-fridtjof, 71, 1493.160034
1756382368.348686, lauv-fridtjof, 61, 1490.818237
1756382368.356553, lauv-fridtjof, 71, 1493.150024
1756382368.414905, lauv-fridtjof, 71, 1493.150024
1756382368.473530, lauv-fridtjof, 71, 1493.150024
1756382368.523242, lauv-fridtjof, 71, 1493.150024
1756382368.581550, lauv-fridtjof, 71, 1493.160034
1756382368.602927, lauv-fridtjof, 61, 1490.821411
1756382368.640538, lauv-fridtjof, 71, 1493.160034
1756382368.698871, lauv-fridtjof, 71, 1493.160034
1756382368.748818, lauv-fridtjof, 71, 1493.160034
1756382368.806686, lauv-fridtjof, 71, 1493.170044
1756382368.853985, lauv-fridtjof, 61, 1490.814941
1756382368.865042, lauv-fridtjof, 71, 1493.170044
1756382368.923267, lauv-fridtjof, 71, 1493.180054
1756382368.973258, lauv-fridtjof, 71, 1493.180054
1756382369.031716, lauv-fridtjof, 71, 1493.180054
1756382369.090053, lauv-fridtjof, 71, 1493.180054
1756382369.109312, lauv-fridtjof, 61, 1490.815552
1756382369.148973, lauv-fridtjof, 71, 1493.180054
1756382369.198255, lauv-fridtjof, 71, 1493.180054
1756382369.256643, lauv-fridtjof, 71, 1493.189941
1756382369.314972, lauv-fridtjof, 71, 1493.189941
1756382369.356921, lauv-fridtjof, 61, 1490.813965
1756382369.373386, lauv-fridtjof, 71, 1493.180054
1756382369.423293, lauv-fridtjof, 71, 1493.180054
1756382369.481585, lauv-fridtjof, 71, 1493.170044
1756382369.539916, lauv-fridtjof, 71, 1493.170044
1756382369.598726, lauv-fridtjof, 71, 1493.170044
1756382369.612282, lauv-fridtjof, 61, 1490.822021
1756382369.648366, lauv-fridtjof, 71, 1493.180054
1756382369.706624, lauv-fridtjof, 71, 1493.180054
1756382369.765059, lauv-fridtjof, 71, 1493.180054
1756382369.823433, lauv-fridtjof, 71, 1493.180054
1756382369.867805, lauv-fridtjof, 61, 1490.822876
1756382369.873638, lauv-fridtjof, 71, 1493.170044
1756382369.931607, lauv-fridtjof, 71, 1493.170044
1756382369.990110, lauv-fridtjof, 71, 1493.170044
1756382370.048362, lauv-fridtjof, 71, 1493.180054
1756382370.098227, lauv-fridtjof, 71, 1493.180054
1756382370.117978, lauv-fridtjof, 61, 1490.820435
1756382370.156575, lauv-fridtjof, 71, 1493.170044
1756382370.214943, lauv-fridtjof, 71, 1493.170044
1756382370.273461, lauv-fridtjof, 71, 1493.170044
1756382370.323919, lauv-fridtjof, 71, 1493.170044
1756382370.372865, lauv-fridtjof, 61, 1490.830200
1756382370.381760, lauv-fridtjof, 71, 1493.160034
1756382370.439952, lauv-fridtjof, 71, 1493.160034
1756382370.498244, lauv-fridtjof, 71, 1493.150024
1756382370.548273, lauv-fridtjof, 71, 1493.140015
1756382370.606649, lauv-fridtjof, 71, 1493.119995
1756382370.627374, lauv-fridtjof, 61, 1490.830200
1756382370.665044, lauv-fridtjof, 71, 1493.119995
1756382370.723291, lauv-fridtjof, 71, 1493.119995
1756382370.773854, lauv-fridtjof, 71, 1493.109985
1756382370.832358, lauv-fridtjof, 71, 1493.099976
1756382370.882229, lauv-fridtjof, 61, 1490.826050
1756382370.890176, lauv-fridtjof, 71, 1493.099976
1756382370.948282, lauv-fridtjof, 71, 1493.099976
1756382370.998289, lauv-fridtjof, 71, 1493.109985
1756382371.056682, lauv-fridtjof, 71, 1493.130005
1756382371.114936, lauv-fridtjof, 71, 1493.140015
1756382371.133380, lauv-fridtjof, 61, 1490.820312
1756382371.173230, lauv-fridtjof, 71, 1493.130005
1756382371.223258, lauv-fridtjof, 71, 1493.140015
1756382371.281978, lauv-fridtjof, 71, 1493.150024
