timestamp (seconds since 01/01/1970), system, entity , value (m)
1756382325.323398, lauv-fridtjof, 71, 36.550610
1756382325.381314, lauv-fridtjof, 71, 36.550610
1756382325.439681, lauv-fridtjof, 71, 36.550610
1756382325.497940, lauv-fridtjof, 71, 36.550610
1756382325.547992, lauv-fridtjof, 71, 36.560558
1756382325.606276, lauv-fridtjof, 71, 36.570507
1756382325.664652, lauv-fridtjof, 71, 36.560558
1756382325.722933, lauv-fridtjof, 71, 36.570507
1756382325.772949, lauv-fridtjof, 71, 36.570507
1756382325.831372, lauv-fridtjof, 71, 36.580452
1756382325.889627, lauv-fridtjof, 71, 36.580452
1756382325.947989, lauv-fridtjof, 71, 36.580452
1756382325.997952, lauv-fridtjof, 71, 36.580452
1756382326.057642, lauv-fridtjof, 71, 36.590401
1756382326.114620, lauv-fridtjof, 71, 36.600349
1756382326.173054, lauv-fridtjof, 71, 36.600349
1756382326.222923, lauv-fridtjof, 71, 36.600349
1756382326.281250, lauv-fridtjof, 71, 36.610298
1756382326.339597, lauv-fridtjof, 71, 36.610298
1756382326.398013, lauv-fridtjof, 71, 36.610298
1756382326.448040, lauv-fridtjof, 71, 36.610298
1756382326.506251, lauv-fridtjof, 71, 36.610298
1756382326.564656, lauv-fridtjof, 71, 36.620247
1756382326.623001, lauv-fridtjof, 71, 36.620247
1756382326.673236, lauv-fridtjof, 71, 36.630196
1756382326.731315, lauv-fridtjof, 71, 36.630196
1756382326.789670, lauv-fridtjof, 71, 36.630196
1756382326.848042, lauv-fridtjof, 71, 36.640144
1756382326.897930, lauv-fridtjof, 71, 36.640144
1756382326.956251, lauv-fridtjof, 71, 36.640144
1756382327.014611, lauv-fridtjof, 71, 36.640144
1756382327.073058, lauv-fridtjof, 71, 36.650093
1756382327.122950, lauv-fridtjof, 71, 36.650093
1756382327.181267, lauv-fridtjof, 71, 36.660042
1756382327.239714, lauv-fridtjof, 71, 36.650093
1756382327.298013, lauv-fridtjof, 71, 36.660042
1756382327.349369, lauv-fridtjof, 71, 36.660042
1756382327.406349, lauv-fridtjof, 71, 36.660042
1756382327.464649, lauv-fridtjof, 71, 36.660042
1756382327.522943, lauv-fridtjof, 71, 36.669991
1756382327.576829, lauv-fridtjof, 71, 36.669991
1756382327.631392, lauv-fridtjof, 71, 36.660042
1756382327.689658, lauv-fridtjof, 71, 36.660042
1756382327.748008, lauv-fridtjof, 71, 36.669991
1756382327.797916, lauv-fridtjof, 71, 36.669991
1756382327.856327, lauv-fridtjof, 71, 36.669991
1756382327.914635, lauv-fridtjof, 71, 36.679939
1756382327.973165, lauv-fridtjof, 71, 36.679939
1756382328.022939, lauv-fridtjof, 71, 36.679939
1756382328.081428, lauv-fridtjof, 71, 36.679939
1756382328.139691, lauv-fridtjof, 71, 36.679939
1756382328.197923, lauv-fridtjof, 71, 36.679939
1756382328.248065, lauv-fridtjof, 71, 36.689888
1756382328.306379, lauv-fridtjof, 71, 36.689888
1756382328.364636, lauv-fridtjof, 71, 36.679939
1756382328.422965, lauv-fridtjof, 71, 36.679939
1756382328.473040, lauv-fridtjof, 71, 36.689888
1756382328.531326, lauv-fridtjof, 71, 36.689888
1756382328.589675, lauv-fridtjof, 71, 36.689888
1756382328.648117, lauv-fridtjof, 71, 36.689888
1756382328.698224, lauv-fridtjof, 71, 36.689888
1756382328.756259, lauv-fridtjof, 71, 36.689888
1756382328.814656, lauv-fridtjof, 71, 36.689888
1756382328.873290, lauv-fridtjof, 71, 36.689888
1756382328.922947, lauv-fridtjof, 71, 36.689888
1756382328.981407, lauv-fridtjof, 71, 36.689888
1756382329.039744, lauv-fridtjof, 71, 36.689888
1756382329.097964, lauv-fridtjof, 71, 36.689888
1756382329.148021, lauv-fridtjof, 71, 36.689888
1756382329.206287, lauv-fridtjof, 71, 36.689888
1756382329.264663, lauv-fridtjof, 71, 36.689888
1756382329.322937, lauv-fridtjof, 71, 36.699837
1756382329.373471, lauv-fridtjof, 71, 36.689888
1756382329.431671, lauv-fridtjof, 71, 36.689888
1756382329.489642, lauv-fridtjof, 71, 36.689888
1756382329.548020, lauv-fridtjof, 71, 36.689888
1756382329.597936, lauv-fridtjof, 71, 36.689888
1756382329.656325, lauv-fridtjof, 71, 36.689888
1756382329.714641, lauv-fridtjof, 71, 36.689888
1756382329.773161, lauv-fridtjof, 71, 36.689888
1756382329.822974, lauv-fridtjof, 71, 36.689888
1756382329.881310, lauv-fridtjof, 71, 36.699837
1756382329.939600, lauv-fridtjof, 71, 36.689888
1756382329.997952, lauv-fridtjof, 71, 36.699837
1756382330.048056, lauv-fridtjof, 71, 36.699837
1756382330.106316, lauv-fridtjof, 71, 36.699837
1756382330.164627, lauv-fridtjof, 71, 36.699837
1756382330.222939, lauv-fridtjof, 71, 36.699837
1756382330.273792, lauv-fridtjof, 71, 36.699837
1756382330.331326, lauv-fridtjof, 71, 36.699837
1756382330.389655, lauv-fridtjof, 71, 36.699837
1756382330.449024, lauv-fridtjof, 71, 36.709785
1756382330.497920, lauv-fridtjof, 71, 36.709785
1756382330.556611, lauv-fridtjof, 71, 36.709785
1756382330.614637, lauv-fridtjof, 71, 36.709785
1756382330.673767, lauv-fridtjof, 71, 36.719730
1756382330.723075, lauv-fridtjof, 71, 36.709785
1756382330.781293, lauv-fridtjof, 71, 36.709785
1756382330.839950, lauv-fridtjof, 71, 36.709785
1756382330.898053, lauv-fridtjof, 71, 36.709785
1756382330.948032, lauv-fridtjof, 71, 36.709785
1756382331.006307, lauv-fridtjof, 71, 36.709785
1756382331.064677, lauv-fridtjof, 71, 36.709785
1756382331.122992, lauv-fridtjof, 71, 36.709785
1756382331.173241, lauv-fridtjof, 71, 36.709785
1756382331.231398, lauv-fridtjof, 71, 36.719730
1756382331.289651, lauv-fridtjof, 71, 36.719730
1756382331.348022, lauv-fridtjof, 71, 36.719730
1756382331.397919, lauv-fridtjof, 71, 36.719730
1756382331.456346, lauv-fridtjof, 71, 36.719730
1756382331.514822, lauv-fridtjof, 71, 36.719730
1756382331.573858, lauv-fridtjof, 71, 36.729679
1756382331.622979, lauv-fridtjof, 71, 36.729679
1756382331.681326, lauv-fridtjof, 71, 36.729679
1756382331.739683, lauv-fridtjof, 71, 36.729679
1756382331.797923, lauv-fridtjof, 71, 36.729679
1756382331.848109, lauv-fridtjof, 71, 36.719730
1756382331.906299, lauv-fridtjof, 71, 36.729679
1756382331.964622, lauv-fridtjof, 71, 36.729679
1756382332.022955, lauv-fridtjof, 71, 36.729679
1756382332.073725, lauv-fridtjof, 71, 36.729679
1756382332.131338, lauv-fridtjof, 71, 36.729679
1756382332.189656, lauv-fridtjof, 71, 36.729679
1756382332.248102, lauv-fridtjof, 71, 36.729679
1756382332.297949, lauv-fridtjof, 71, 36.729679
1756382332.356648, lauv-fridtjof, 71, 36.729679
1756382332.414755, lauv-fridtjof, 71, 36.739628
1756382332.473708, lauv-fridtjof, 71, 36.739628
1756382332.522962, lauv-fridtjof, 71, 36.739628
1756382332.581292, lauv-fridtjof, 71, 36.729679
1756382332.639742, lauv-fridtjof, 71, 36.739628
1756382332.697968, lauv-fridtjof, 71, 36.739628
1756382332.748029, lauv-fridtjof, 71, 36.739628
1756382332.806288, lauv-fridtjof, 71, 36.739628
1756382332.864666, lauv-fridtjof, 71, 36.749577
1756382332.923138, lauv-fridtjof, 71, 36.749577
1756382332.973675, lauv-fridtjof, 71, 36.749577
1756382333.031380, lauv-fridtjof, 71, 36.749577
1756382333.089648, lauv-fridtjof, 71, 36.749577
1756382333.148033, lauv-fridtjof, 71, 36.749577
1756382333.197935, lauv-fridtjof, 71, 36.749577
1756382333.256345, lauv-fridtjof, 71, 36.749577
1756382333.314635, lauv-fridtjof, 71, 36.749577
1756382333.373049, lauv-fridtjof, 71, 36.759525
1756382333.422952, lauv-fridtjof, 71, 36.749577
1756382333.481275, lauv-fridtjof, 71, 36.759525
1756382333.539634, lauv-fridtjof, 71, 36.759525
1756382333.598000, lauv-fridtjof, 71, 36.749577
1756382333.648862, lauv-fridtjof, 71, 36.749577
1756382333.707244, lauv-fridtjof, 71, 36.759525
1756382333.764635, lauv-fridtjof, 71, 36.759525
1756382333.823040, lauv-fridtjof, 71, 36.759525
1756382333.872966, lauv-fridtjof, 71, 36.749577
1756382333.931351, lauv-fridtjof, 71, 36.749577
1756382333.989639, lauv-fridtjof, 71, 36.749577
1756382334.048110, lauv-fridtjof, 71, 36.759525
1756382334.097961, lauv-fridtjof, 71, 36.759525
1756382334.156296, lauv-fridtjof, 71, 36.759525
1756382334.214674, lauv-fridtjof, 71, 36.759525
1756382334.272980, lauv-fridtjof, 71, 36.769474
1756382334.323509, lauv-fridtjof, 71, 36.759525
1756382334.381291, lauv-fridtjof, 71, 36.759525
1756382334.439762, lauv-fridtjof, 71, 36.759525
1756382334.497935, lauv-fridtjof, 71, 36.759525
1756382334.548042, lauv-fridtjof, 71, 36.759525
1756382334.606300, lauv-fridtjof, 71, 36.759525
1756382334.673802, lauv-fridtjof, 71, 36.759525
1756382334.722996, lauv-fridtjof, 71, 36.769474
1756382334.773009, lauv-fridtjof, 71, 36.769474
1756382334.831387, lauv-fridtjof, 71, 36.769474
1756382334.889735, lauv-fridtjof, 71, 36.769474
1756382334.948037, lauv-fridtjof, 71, 36.769474
1756382334.997944, lauv-fridtjof, 71, 36.779423
1756382335.056359, lauv-fridtjof, 71, 36.779423
1756382335.114635, lauv-fridtjof, 71, 36.779423
1756382335.173043, lauv-fridtjof, 71, 36.779423
1756382335.222983, lauv-fridtjof, 71, 36.779423
1756382335.281328, lauv-fridtjof, 71, 36.779423
1756382335.339637, lauv-fridtjof, 71, 36.779423
1756382335.399022, lauv-fridtjof, 71, 36.779423
1756382335.448110, lauv-fridtjof, 71, 36.779423
1756382335.506321, lauv-fridtjof, 71, 36.779423
1756382335.564655, lauv-fridtjof, 71, 36.779423
1756382335.623596, lauv-fridtjof, 71, 36.779423
1756382335.672987, lauv-fridtjof, 71, 36.779423
1756382335.731332, lauv-fridtjof, 71, 36.779423
1756382335.789716, lauv-fridtjof, 71, 36.779423
1756382335.848118, lauv-fridtjof, 71, 36.789371
1756382335.897984, lauv-fridtjof, 71, 36.789371
1756382335.956334, lauv-fridtjof, 71, 36.789371
1756382336.014621, lauv-fridtjof, 71, 36.789371
1756382336.073084, lauv-fridtjof, 71, 36.779423
1756382336.123227, lauv-fridtjof, 71, 36.779423
1756382336.181343, lauv-fridtjof, 71, 36.789371
1756382336.239739, lauv-fridtjof, 71, 36.789371
1756382336.297935, lauv-fridtjof, 71, 36.789371
1756382336.348298, lauv-fridtjof, 71, 36.789371
1756382336.406277, lauv-fridtjof, 71, 36.799320
1756382336.465156, lauv-fridtjof, 71, 36.789371
1756382336.522975, lauv-fridtjof, 71, 36.789371
1756382336.573025, lauv-fridtjof, 71, 36.789371
1756382336.631375, lauv-fridtjof, 71, 36.799320
1756382336.689683, lauv-fridtjof, 71, 36.799320
1756382336.748031, lauv-fridtjof, 71, 36.789371
1756382336.797985, lauv-fridtjof, 71, 36.799320
1756382336.857111, lauv-fridtjof, 71, 36.799320
1756382336.914647, lauv-fridtjof, 71, 36.799320
1756382336.973033, lauv-fridtjof, 71, 36.799320
1756382337.022955, lauv-fridtjof, 71, 36.809269
1756382337.081405, lauv-fridtjof, 71, 36.809269
1756382337.139626, lauv-fridtjof, 71, 36.809269
1756382337.197978, lauv-fridtjof, 71, 36.809269
1756382337.248135, lauv-fridtjof, 71, 36.809269
1756382337.306287, lauv-fridtjof, 71, 36.809269
1756382337.364657, lauv-fridtjof, 71, 36.809269
1756382337.423004, lauv-fridtjof, 71, 36.809269
1756382337.473013, lauv-fridtjof, 71, 36.809269
1756382337.531357, lauv-fridtjof, 71, 36.809269
1756382337.589661, lauv-fridtjof, 71, 36.809269
1756382337.648116, lauv-fridtjof, 71, 36.809269
1756382337.697976, lauv-fridtjof, 71, 36.809269
1756382337.756283, lauv-fridtjof, 71, 36.809269
1756382337.814638, lauv-fridtjof, 71, 36.809269
1756382337.873054, lauv-fridtjof, 71, 36.809269
1756382337.922986, lauv-fridtjof, 71, 36.819218
1756382337.981304, lauv-fridtjof, 71, 36.819218
1756382338.039809, lauv-fridtjof, 71, 36.819218
1756382338.097943, lauv-fridtjof, 71, 36.819218
1756382338.148067, lauv-fridtjof, 71, 36.819218
1756382338.206325, lauv-fridtjof, 71, 36.819218
1756382338.264697, lauv-fridtjof, 71, 36.819218
1756382338.322961, lauv-fridtjof, 71, 36.819218
1756382338.373092, lauv-fridtjof, 71, 36.829166
1756382338.431394, lauv-fridtjof, 71, 36.819218
1756382338.489723, lauv-fridtjof, 71, 36.819218
1756382338.548015, lauv-fridtjof, 71, 36.829166
1756382338.597950, lauv-fridtjof, 71, 36.819218
1756382338.659020, lauv-fridtjof, 71, 36.829166
1756382338.714855, lauv-fridtjof, 71, 36.829166
1756382338.773105, lauv-fridtjof, 71, 36.829166
1756382338.822972, lauv-fridtjof, 71, 36.829166
1756382338.882323, lauv-fridtjof, 71, 36.829166
1756382338.939690, lauv-fridtjof, 71, 36.829166
1756382338.997998, lauv-fridtjof, 71, 36.829166
1756382339.048120, lauv-fridtjof, 71, 36.829166
1756382339.106288, lauv-fridtjof, 71, 36.829166
1756382339.164643, lauv-fridtjof, 71, 36.829166
1756382339.223110, lauv-fridtjof, 71, 36.829166
1756382339.273011, lauv-fridtjof, 71, 36.829166
1756382339.331756, lauv-fridtjof, 71, 36.829166
1756382339.389671, lauv-fridtjof, 71, 36.829166
1756382339.448104, lauv-fridtjof, 71, 36.829166
1756382339.498424, lauv-fridtjof, 71, 36.829166
1756382339.558140, lauv-fridtjof, 71, 36.829166
1756382339.614677, lauv-fridtjof, 71, 36.829166
1756382339.674098, lauv-fridtjof, 71, 36.829166
1756382339.723002, lauv-fridtjof, 71, 36.839115
1756382339.781346, lauv-fridtjof, 71, 36.839115
1756382339.839767, lauv-fridtjof, 71, 36.829166
1756382339.897971, lauv-fridtjof, 71, 36.839115
1756382339.948055, lauv-fridtjof, 71, 36.839115
1756382340.006428, lauv-fridtjof, 71, 36.839115
1756382340.064730, lauv-fridtjof, 71, 36.839115
1756382340.123028, lauv-fridtjof, 71, 36.829166
1756382340.173070, lauv-fridtjof, 71, 36.829166
1756382340.231428, lauv-fridtjof, 71, 36.839115
1756382340.289675, lauv-fridtjof, 71, 36.849064
1756382340.348025, lauv-fridtjof, 71, 36.839115
1756382340.397954, lauv-fridtjof, 71, 36.839115
1756382340.456355, lauv-fridtjof, 71, 36.839115
1756382340.514651, lauv-fridtjof, 71, 36.839115
1756382340.573083, lauv-fridtjof, 71, 36.839115
1756382340.622983, lauv-fridtjof, 71, 36.839115
1756382340.681392, lauv-fridtjof, 71, 36.839115
1756382340.739639, lauv-fridtjof, 71, 36.839115
1756382340.797959, lauv-fridtjof, 71, 36.829166
1756382340.849025, lauv-fridtjof, 71, 36.839115
1756382340.906293, lauv-fridtjof, 71, 36.839115
1756382340.964704, lauv-fridtjof, 71, 36.839115
1756382341.024141, lauv-fridtjof, 71, 36.839115
1756382341.073143, lauv-fridtjof, 71, 36.839115
1756382341.131364, lauv-fridtjof, 71, 36.839115
1756382341.189686, lauv-fridtjof, 71, 36.839115
1756382341.248109, lauv-fridtjof, 71, 36.829166
1756382341.297986, lauv-fridtjof, 71, 36.839115
1756382341.356323, lauv-fridtjof, 71, 36.839115
1756382341.414663, lauv-fridtjof, 71, 36.839115
1756382341.473068, lauv-fridtjof, 71, 36.839115
1756382341.523024, lauv-fridtjof, 71, 36.839115
1756382341.581321, lauv-fridtjof, 71, 36.839115
1756382341.639764, lauv-fridtjof, 71, 36.839115
1756382341.698049, lauv-fridtjof, 71, 36.839115
1756382341.748064, lauv-fridtjof, 71, 36.839115
1756382341.806311, lauv-fridtjof, 71, 36.839115
1756382341.864700, lauv-fridtjof, 71, 36.839115
1756382341.923137, lauv-fridtjof, 71, 36.839115
1756382341.973079, lauv-fridtjof, 71, 36.829166
1756382342.031446, lauv-fridtjof, 71, 36.839115
1756382342.090298, lauv-fridtjof, 71, 36.839115
1756382342.148017, lauv-fridtjof, 71, 36.839115
1756382342.198014, lauv-fridtjof, 71, 36.839115
1756382342.256357, lauv-fridtjof, 71, 36.839115
1756382342.314636, lauv-fridtjof, 71, 36.839115
1756382342.373879, lauv-fridtjof, 71, 36.829166
1756382342.423035, lauv-fridtjof, 71, 36.839115
1756382342.481351, lauv-fridtjof, 71, 36.839115
1756382342.539649, lauv-fridtjof, 71, 36.839115
1756382342.597980, lauv-fridtjof, 71, 36.839115
1756382342.648108, lauv-fridtjof, 71, 36.839115
1756382342.706336, lauv-fridtjof, 71, 36.829166
1756382342.764656, lauv-fridtjof, 71, 36.839115
1756382342.823032, lauv-fridtjof, 71, 36.839115
1756382342.873027, lauv-fridtjof, 71, 36.849064
1756382342.931363, lauv-fridtjof, 71, 36.839115
1756382342.989692, lauv-fridtjof, 71, 36.849064
1756382343.048136, lauv-fridtjof, 71, 36.849064
1756382343.097971, lauv-fridtjof, 71, 36.849064
1756382343.156400, lauv-fridtjof, 71, 36.849064
1756382343.214700, lauv-fridtjof, 71, 36.849064
1756382343.273048, lauv-fridtjof, 71, 36.849064
1756382343.323001, lauv-fridtjof, 71, 36.849064
1756382343.381358, lauv-fridtjof, 71, 36.849064
1756382343.439766, lauv-fridtjof, 71, 36.849064
1756382343.497970, lauv-fridtjof, 71, 36.849064
1756382343.548048, lauv-fridtjof, 71, 36.849064
1756382343.606785, lauv-fridtjof, 71, 36.849064
1756382343.665161, lauv-fridtjof, 71, 36.859009
1756382343.723031, lauv-fridtjof, 71, 36.859009
1756382343.773047, lauv-fridtjof, 71, 36.859009
1756382343.831428, lauv-fridtjof, 71, 36.859009
1756382343.889685, lauv-fridtjof, 71, 36.859009
1756382343.948039, lauv-fridtjof, 71, 36.859009
1756382343.998004, lauv-fridtjof, 71, 36.859009
1756382344.056349, lauv-fridtjof, 71, 36.859009
1756382344.114672, lauv-fridtjof, 71, 36.859009
1756382344.177377, lauv-fridtjof, 71, 36.868958
1756382344.222998, lauv-fridtjof, 71, 36.868958
1756382344.281391, lauv-fridtjof, 71, 36.868958
1756382344.339678, lauv-fridtjof, 71, 36.868958
1756382344.398060, lauv-fridtjof, 71, 36.868958
1756382344.448130, lauv-fridtjof, 71, 36.868958
1756382344.506323, lauv-fridtjof, 71, 36.868958
1756382344.564758, lauv-fridtjof, 71, 36.868958
1756382344.623018, lauv-fridtjof, 71, 36.868958
1756382344.677539, lauv-fridtjof, 71, 36.868958
1756382344.731378, lauv-fridtjof, 71, 36.859009
1756382344.789689, lauv-fridtjof, 71, 36.868958
1756382344.848122, lauv-fridtjof, 71, 36.878906
1756382344.898052, lauv-fridtjof, 71, 36.878906
1756382344.956311, lauv-fridtjof, 71, 36.878906
1756382345.014663, lauv-fridtjof, 71, 36.868958
1756382345.073110, lauv-fridtjof, 71, 36.868958
1756382345.122997, lauv-fridtjof, 71, 36.868958
1756382345.181398, lauv-fridtjof, 71, 36.878906
1756382345.240099, lauv-fridtjof, 71, 36.868958
1756382345.298015, lauv-fridtjof, 71, 36.868958
1756382345.348686, lauv-fridtjof, 71, 36.878906
1756382345.406316, lauv-fridtjof, 71, 36.878906
1756382345.464738, lauv-fridtjof, 71, 36.878906
1756382345.523024, lauv-fridtjof, 71, 36.878906
1756382345.573059, lauv-fridtjof, 71, 36.878906
1756382345.631426, lauv-fridtjof, 71, 36.868958
1756382345.689702, lauv-fridtjof, 71, 36.868958
1756382345.748065, lauv-fridtjof, 71, 36.868958
1756382345.797976, lauv-fridtjof, 71, 36.868958
1756382345.857883, lauv-fridtjof, 71, 36.868958
1756382345.914678, lauv-fridtjof, 71, 36.878906
1756382345.973036, lauv-fridtjof, 71, 36.868958
1756382346.022998, lauv-fridtjof, 71, 36.868958
1756382346.081367, lauv-fridtjof, 71, 36.868958
1756382346.139676, lauv-fridtjof, 71, 36.868958
1756382346.197996, lauv-fridtjof, 71, 36.868958
1756382346.248151, lauv-fridtjof, 71, 36.868958
1756382346.306348, lauv-fridtjof, 71, 36.868958
1756382346.366058, lauv-fridtjof, 71, 36.868958
1756382346.423062, lauv-fridtjof, 71, 36.868958
1756382346.473044, lauv-fridtjof, 71, 36.868958
1756382346.531369, lauv-fridtjof, 71, 36.878906
1756382346.589694, lauv-fridtjof, 71, 36.878906
1756382346.648127, lauv-fridtjof, 71, 36.859009
1756382346.698012, lauv-fridtjof, 71, 36.868958
1756382346.756398, lauv-fridtjof, 71, 36.878906
1756382346.814667, lauv-fridtjof, 71, 36.878906
1756382346.873034, lauv-fridtjof, 71, 36.878906
1756382346.923028, lauv-fridtjof, 71, 36.878906
1756382346.981323, lauv-fridtjof, 71, 36.878906
1756382347.039777, lauv-fridtjof, 71, 36.868958
1756382347.097971, lauv-fridtjof, 71, 36.868958
1756382347.148058, lauv-fridtjof, 71, 36.868958
1756382347.206390, lauv-fridtjof, 71, 36.868958
1756382347.264734, lauv-fridtjof, 71, 36.868958
1756382347.323000, lauv-fridtjof, 71, 36.868958
1756382347.373723, lauv-fridtjof, 71, 36.868958
1756382347.431548, lauv-fridtjof, 71, 36.868958
1756382347.489719, lauv-fridtjof, 71, 36.868958
1756382347.548043, lauv-fridtjof, 71, 36.868958
1756382347.597970, lauv-fridtjof, 71, 36.868958
1756382347.656412, lauv-fridtjof, 71, 36.868958
1756382347.714714, lauv-fridtjof, 71, 36.859009
1756382347.773090, lauv-fridtjof, 71, 36.859009
1756382347.822989, lauv-fridtjof, 71, 36.859009
1756382347.881320, lauv-fridtjof, 71, 36.859009
1756382347.939665, lauv-fridtjof, 71, 36.868958
1756382347.997995, lauv-fridtjof, 71, 36.868958
1756382348.048155, lauv-fridtjof, 71, 36.868958
1756382348.106313, lauv-fridtjof, 71, 36.859009
1756382348.164679, lauv-fridtjof, 71, 36.859009
1756382348.223054, lauv-fridtjof, 71, 36.859009
1756382348.273119, lauv-fridtjof, 71, 36.859009
1756382348.331380, lauv-fridtjof, 71, 36.859009
1756382348.389967, lauv-fridtjof, 71, 36.859009
1756382348.448151, lauv-fridtjof, 71, 36.859009
1756382348.497978, lauv-fridtjof, 71, 36.859009
1756382348.558059, lauv-fridtjof, 71, 36.859009
1756382348.614674, lauv-fridtjof, 71, 36.849064
1756382348.673703, lauv-fridtjof, 71, 36.849064
1756382348.723007, lauv-fridtjof, 71, 36.849064
1756382348.781326, lauv-fridtjof, 71, 36.849064
1756382348.839789, lauv-fridtjof, 71, 36.849064
1756382348.898091, lauv-fridtjof, 71, 36.849064
1756382348.948076, lauv-fridtjof, 71, 36.849064
1756382349.006302, lauv-fridtjof, 71, 36.849064
1756382349.064734, lauv-fridtjof, 71, 36.849064
1756382349.122988, lauv-fridtjof, 71, 36.839115
1756382349.173062, lauv-fridtjof, 71, 36.839115
1756382349.231465, lauv-fridtjof, 71, 36.839115
1756382349.289700, lauv-fridtjof, 71, 36.839115
1756382349.348041, lauv-fridtjof, 71, 36.849064
1756382349.397973, lauv-fridtjof, 71, 36.839115
1756382349.456372, lauv-fridtjof, 71, 36.839115
1756382349.514970, lauv-fridtjof, 71, 36.839115
1756382349.573340, lauv-fridtjof, 71, 36.839115
1756382349.623031, lauv-fridtjof, 71, 36.839115
1756382349.681373, lauv-fridtjof, 71, 36.829166
1756382349.739730, lauv-fridtjof, 71, 36.839115
1756382349.797976, lauv-fridtjof, 71, 36.839115
1756382349.850150, lauv-fridtjof, 71, 36.829166
1756382349.906320, lauv-fridtjof, 71, 36.829166
1756382349.964691, lauv-fridtjof, 71, 36.829166
1756382350.023056, lauv-fridtjof, 71, 36.839115
1756382350.073071, lauv-fridtjof, 71, 36.839115
1756382350.131358, lauv-fridtjof, 71, 36.829166
1756382350.189723, lauv-fridtjof, 71, 36.829166
1756382350.248178, lauv-fridtjof, 71, 36.819218
1756382350.297981, lauv-fridtjof, 71, 36.829166
1756382350.356334, lauv-fridtjof, 71, 36.829166
1756382350.414684, lauv-fridtjof, 71, 36.829166
1756382350.473072, lauv-fridtjof, 71, 36.829166
1756382350.522996, lauv-fridtjof, 71, 36.829166
1756382350.582701, lauv-fridtjof, 71, 36.819218
1756382350.639807, lauv-fridtjof, 71, 36.819218
1756382350.698086, lauv-fridtjof, 71, 36.829166
1756382350.748026, lauv-fridtjof, 71, 36.829166
1756382350.806346, lauv-fridtjof, 71, 36.819218
1756382350.864851, lauv-fridtjof, 71, 36.819218
1756382350.922996, lauv-fridtjof, 71, 36.829166
1756382350.973095, lauv-fridtjof, 71, 36.819218
1756382351.031432, lauv-fridtjof, 71, 36.809269
1756382351.089753, lauv-fridtjof, 71, 36.819218
1756382351.148067, lauv-fridtjof, 71, 36.819218
1756382351.197975, lauv-fridtjof, 71, 36.819218
1756382351.256412, lauv-fridtjof, 71, 36.819218
1756382351.314708, lauv-fridtjof, 71, 36.819218
1756382351.373093, lauv-fridtjof, 71, 36.819218
1756382351.422989, lauv-fridtjof, 71, 36.809269
1756382351.481375, lauv-fridtjof, 71, 36.809269
1756382351.539688, lauv-fridtjof, 71, 36.809269
1756382351.598118, lauv-fridtjof, 71, 36.819218
1756382351.649376, lauv-fridtjof, 71, 36.809269
1756382351.706339, lauv-fridtjof, 71, 36.819218
1756382351.764765, lauv-fridtjof, 71, 36.819218
1756382351.822997, lauv-fridtjof, 71, 36.819218
1756382351.873076, lauv-fridtjof, 71, 36.809269
1756382351.931393, lauv-fridtjof, 71, 36.819218
1756382351.989737, lauv-fridtjof, 71, 36.819218
1756382352.048074, lauv-fridtjof, 71, 36.819218
1756382352.098002, lauv-fridtjof, 71, 36.819218
1756382352.156417, lauv-fridtjof, 71, 36.819218
1756382352.214705, lauv-fridtjof, 71, 36.809269
1756382352.273065, lauv-fridtjof, 71, 36.819218
1756382352.322999, lauv-fridtjof, 71, 36.819218
1756382352.381378, lauv-fridtjof, 71, 36.809269
1756382352.439783, lauv-fridtjof, 71, 36.809269
1756382352.497973, lauv-fridtjof, 71, 36.819218
1756382352.548020, lauv-fridtjof, 71, 36.819218
1756382352.606364, lauv-fridtjof, 71, 36.809269
1756382352.664792, lauv-fridtjof, 71, 36.809269
1756382352.723104, lauv-fridtjof, 71, 36.809269
1756382352.773299, lauv-fridtjof, 71, 36.809269
1756382352.831439, lauv-fridtjof, 71, 36.809269
1756382352.890044, lauv-fridtjof, 71, 36.809269
1756382352.948017, lauv-fridtjof, 71, 36.809269
1756382352.998037, lauv-fridtjof, 71, 36.809269
1756382353.056411, lauv-fridtjof, 71, 36.809269
1756382353.114694, lauv-fridtjof, 71, 36.809269
1756382353.173052, lauv-fridtjof, 71, 36.809269
1756382353.223004, lauv-fridtjof, 71, 36.809269
1756382353.281403, lauv-fridtjof, 71, 36.809269
1756382353.339732, lauv-fridtjof, 71, 36.809269
1756382353.399336, lauv-fridtjof, 71, 36.809269
1756382353.448162, lauv-fridtjof, 71, 36.809269
1756382353.506345, lauv-fridtjof, 71, 36.799320
1756382353.564716, lauv-fridtjof, 71, 36.809269
1756382353.623037, lauv-fridtjof, 71, 36.809269
1756382353.673038, lauv-fridtjof, 71, 36.809269
1756382353.732057, lauv-fridtjof, 71, 36.799320
1756382353.789948, lauv-fridtjof, 71, 36.799320
1756382353.848140, lauv-fridtjof, 71, 36.809269
1756382353.897994, lauv-fridtjof, 71, 36.809269
1756382353.956456, lauv-fridtjof, 71, 36.799320
1756382354.014706, lauv-fridtjof, 71, 36.799320
1756382354.073081, lauv-fridtjof, 71, 36.789371
1756382354.123038, lauv-fridtjof, 71, 36.789371
1756382354.181336, lauv-fridtjof, 71, 36.799320
1756382354.239815, lauv-fridtjof, 71, 36.799320
1756382354.298020, lauv-fridtjof, 71, 36.799320
1756382354.348177, lauv-fridtjof, 71, 36.789371
