timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1756382512.428043, lauv-fridtjof, 61, , 1.81129336, 0.05455619, -0.09951407
1756382512.626600, lauv-fridtjof, 61, , 1.81256151, 0.01767176, -0.09126563
1756382512.827309, lauv-fridtjof, 61, , 1.86234951, 0.00483614, -0.10422035
1756382513.026550, lauv-fridtjof, 61, , 1.84406841, 0.02030957, -0.09181112
1756382513.229032, lauv-fridtjof, 61, , 1.85188055, 0.01230276, -0.0944608
1756382513.427575, lauv-fridtjof, 61, , 1.80518842, 0.02260011, -0.09883037
1756382513.627734, lauv-fridtjof, 61, , 1.82962024, 0.06477022, -0.09778068
1756382513.826055, lauv-fridtjof, 61, , 1.81444287, 0.05008334, -0.09436959
1756382514.028745, lauv-fridtjof, 61, , 1.77962971, 0.0614149, -0.10224972
1756382514.225667, lauv-fridtjof, 61, , 1.81634355, 0.07023627, -0.10644921
1756382514.427785, lauv-fridtjof, 61, , 1.85168457, 0.04813814, -0.08356398
1756382514.626118, lauv-fridtjof, 61, , 1.82314324, 0.08003929, -0.08817522
1756382514.827993, lauv-fridtjof, 61, , 1.86032891, 0.0774346, -0.09479067
1756382515.025650, lauv-fridtjof, 61, , 1.83478713, 0.0534789, -0.09377941
1756382515.227621, lauv-fridtjof, 61, , 1.84114623, 0.03047985, -0.09874612
1756382515.426571, lauv-fridtjof, 61, , 1.84536994, 0.03796101, -0.09882563
1756382515.628097, lauv-fridtjof, 61, , 1.89497423, 0.07551259, -0.09611323
1756382515.825787, lauv-fridtjof, 61, , 1.91735315, 0.05023724, -0.07596999
1756382516.028447, lauv-fridtjof, 61, , 1.94181275, 0.06073552, -0.07597594
1756382516.225818, lauv-fridtjof, 61, , 1.88337827, 0.04240078, -0.07359594
1756382516.427896, lauv-fridtjof, 61, , 1.8672781, 0.08985561, -0.08848759
1756382516.626512, lauv-fridtjof, 61, , 1.91753972, 0.06870997, -0.07560334
1756382516.828921, lauv-fridtjof, 61, , 1.86601543, 0.03507107, -0.08988476
1756382517.028996, lauv-fridtjof, 61, , 1.89757943, 0.05642438, -0.07647431
1756382517.228253, lauv-fridtjof, 61, , 1.91636968, 0.06697935, -0.07662162
1756382517.425619, lauv-fridtjof, 61, , 1.92538059, 0.06092829, -0.06514828
1756382517.628218, lauv-fridtjof, 61, , 1.94072819, 0.09127396, -0.07737669
1756382517.826712, lauv-fridtjof, 61, , 1.92569816, 0.06571758, -0.08231159
1756382518.027933, lauv-fridtjof, 61, , 1.93481827, 0.05229568, -0.08919118
1756382518.227565, lauv-fridtjof, 61, , 1.89102972, 0.08568776, -0.06829208
1756382518.428005, lauv-fridtjof, 61, , 1.9008081, 0.13801736, -0.06758147
1756382518.626517, lauv-fridtjof, 61, , 1.90447569, 0.07862633, -0.08316799
1756382518.829555, lauv-fridtjof, 61, , 1.86449134, 0.09014201, -0.07062165
1756382519.026756, lauv-fridtjof, 61, , 1.92582011, 0.09395534, -0.061763
1756382519.228034, lauv-fridtjof, 61, , 1.90080118, 0.06511796, -0.07907633
1756382519.425759, lauv-fridtjof, 61, , 1.92641842, 0.09795427, -0.07771452
1756382519.628216, lauv-fridtjof, 61, , 1.91497099, 0.08536196, -0.07042052
1756382519.826135, lauv-fridtjof, 61, , 1.90392399, 0.05103606, -0.0629465
1756382520.028177, lauv-fridtjof, 61, , 1.9427886, 0.08432114, -0.07468557
1756382520.226514, lauv-fridtjof, 61, , 1.94781816, 0.04858375, -0.07193956
1756382520.427902, lauv-fridtjof, 61, , 1.95074153, 0.0759151, -0.07238863
1756382520.628021, lauv-fridtjof, 61, , 1.95590138, 0.08010983, -0.07215673
1756382520.827175, lauv-fridtjof, 61, , 1.93465042, 0.08794183, -0.08314583
1756382521.026020, lauv-fridtjof, 61, , 1.92011881, 0.05026734, -0.07466877
1756382521.229970, lauv-fridtjof, 61, , 1.96903253, 0.0882808, -0.09003595
1756382521.425816, lauv-fridtjof, 61, , 1.9427855, 0.12553951, -0.06723969
1756382521.627997, lauv-fridtjof, 61, , 1.88115764, 0.07025474, -0.09555797
1756382521.825870, lauv-fridtjof, 61, , 1.94788408, 0.08866316, -0.08672678
1756382522.027853, lauv-fridtjof, 61, , 1.94696367, 0.08328301, -0.08286859
1756382522.225899, lauv-fridtjof, 61, , 1.95750225, 0.10905409, -0.07661089
1756382522.427737, lauv-fridtjof, 61, , 1.98670232, 0.09596151, -0.07717489
1756382522.626070, lauv-fridtjof, 61, , 1.93682444, 0.08397549, -0.06852417
1756382522.827270, lauv-fridtjof, 61, , 1.96875405, 0.07756615, -0.06401648
1756382523.026119, lauv-fridtjof, 61, , 1.9290247, 0.10471755, -0.05275044
1756382523.235689, lauv-fridtjof, 61, , 1.964275, 0.10324252, -0.05477877
1756382523.426517, lauv-fridtjof, 61, , 1.95478714, 0.0790453, -0.04806308
1756382523.628075, lauv-fridtjof, 61, , 1.93957186, 0.0799458, -0.05208939
1756382523.825962, lauv-fridtjof, 61, , 1.96720243, 0.02510208, -0.04955436
1756382524.027998, lauv-fridtjof, 61, , 1.97411978, 0.04862374, -0.05756463
1756382524.230692, lauv-fridtjof, 61, , 1.91643846, 0.00534248, -0.04551382
1756382524.428032, lauv-fridtjof, 61, , 1.92188668, -0.03297251, -0.04960939
1756382524.625945, lauv-fridtjof, 61, , 1.94121253, -0.00210294, -0.05260953
1756382524.827563, lauv-fridtjof, 61, , 1.91562724, -0.05947635, -0.04994372
1756382525.026076, lauv-fridtjof, 61, , 1.95313907, -0.05632928, -0.04282144
1756382525.228123, lauv-fridtjof, 61, , 1.93603408, -0.06050825, -0.04921453
1756382525.425845, lauv-fridtjof, 61, , 1.96014047, -0.04442331, -0.04939696
1756382525.627608, lauv-fridtjof, 61, , 1.98931313, -0.06064174, -0.05411689
1756382525.825785, lauv-fridtjof, 61, , 1.94317794, -0.10170215, -0.05467454
1756382526.028642, lauv-fridtjof, 61, , 1.9927758, -0.08554399, -0.05678049
1756382526.227311, lauv-fridtjof, 61, , 1.91803861, -0.06450784, -0.05997291
1756382526.428251, lauv-fridtjof, 61, , 1.95307755, -0.04960021, -0.05334373
1756382526.626564, lauv-fridtjof, 61, , 1.92012799, -0.07907742, -0.05541791
1756382526.827408, lauv-fridtjof, 61, , 1.97632813, -0.1051259, -0.04857464
1756382527.026556, lauv-fridtjof, 61, , 1.94044924, -0.09776548, -0.06036982
1756382527.228045, lauv-fridtjof, 61, , 1.97963786, -0.0621686, -0.06467794
1756382527.426089, lauv-fridtjof, 61, , 1.97605336, -0.0885902, -0.05609632
1756382527.628051, lauv-fridtjof, 61, , 1.99262738, -0.08391353, -0.05900559
1756382527.826916, lauv-fridtjof, 61, , 1.99748087, -0.10465986, -0.05619504
1756382528.027954, lauv-fridtjof, 61, , 2.01613474, -0.07182759, -0.06028348
1756382528.227425, lauv-fridtjof, 61, , 1.98791528, -0.09528565, -0.05796206
1756382528.428052, lauv-fridtjof, 61, , 1.95886815, -0.08198118, -0.06571698
1756382528.626765, lauv-fridtjof, 61, , 1.96646786, -0.05598286, -0.04968189
1756382528.827365, lauv-fridtjof, 61, , 1.97009003, -0.08687535, -0.03659649
1756382529.026585, lauv-fridtjof, 61, , 1.97624397, -0.08272195, -0.04235587
1756382529.227795, lauv-fridtjof, 61, , 2.00676012, -0.11578712, -0.04698266
1756382529.426106, lauv-fridtjof, 61, , 2.00078011, -0.07062733, -0.05359212
1756382529.628247, lauv-fridtjof, 61, , 1.97837162, -0.0975216, -0.05501662
1756382529.825856, lauv-fridtjof, 61, , 1.98025894, -0.07972687, -0.04344946
1756382530.027951, lauv-fridtjof, 61, , 1.99674058, -0.07978368, -0.04571739
1756382530.226616, lauv-fridtjof, 61, , 2.00864911, -0.0889397, -0.0588659
1756382530.428274, lauv-fridtjof, 61, , 1.98829436, -0.14006782, -0.06367005
1756382530.626831, lauv-fridtjof, 61, , 1.96833038, -0.13597685, -0.07911302
1756382530.827498, lauv-fridtjof, 61, , 1.9728837, -0.11897045, -0.09906468
1756382531.026006, lauv-fridtjof, 61, , 1.95641112, -0.11286858, -0.09681344
1756382531.228530, lauv-fridtjof, 61, , 1.9441011, -0.10025215, -0.11739931
1756382531.426924, lauv-fridtjof, 61, , 1.94268596, -0.13940969, -0.1154718
1756382531.628008, lauv-fridtjof, 61, , 1.94378996, -0.1067993, -0.11750998
1756382531.826664, lauv-fridtjof, 61, , 1.94533563, -0.08610129, -0.11391649
1756382532.027940, lauv-fridtjof, 61, , 1.96872461, -0.09450823, -0.13156587
1756382532.226027, lauv-fridtjof, 61, , 1.92246151, -0.14087424, -0.11778115
1756382532.427406, lauv-fridtjof, 61, , 1.88857198, -0.12277699, -0.11173772
1756382532.626268, lauv-fridtjof, 61, , 1.92305589, -0.12221608, -0.11829975
1756382532.827517, lauv-fridtjof, 61, , 1.91611981, -0.0494073, -0.13217062
1756382533.025834, lauv-fridtjof, 61, , 1.88548672, -0.10758281, -0.12619963
1756382533.227526, lauv-fridtjof, 61, , 1.9079752, -0.09879521, -0.12792772
1756382533.425828, lauv-fridtjof, 61, , 1.89784288, -0.10359016, -0.12393763
1756382533.627590, lauv-fridtjof, 61, , 1.90110922, -0.12373245, -0.12516387
1756382533.825850, lauv-fridtjof, 61, , 1.88947463, -0.11140591, -0.13242377
1756382534.028316, lauv-fridtjof, 61, , 1.91322803, -0.09691322, -0.13005354
1756382534.225761, lauv-fridtjof, 61, , 1.8871398, -0.10518697, -0.11880898
1756382534.427499, lauv-fridtjof, 61, , 1.8927598, -0.04878885, -0.11579179
1756382534.626693, lauv-fridtjof, 61, , 1.87304163, -0.08458149, -0.09953527
1756382534.828294, lauv-fridtjof, 61, , 1.88906074, -0.11229703, -0.10174422
1756382535.025673, lauv-fridtjof, 61, , 1.8883512, -0.12288564, -0.09665035
1756382535.230161, lauv-fridtjof, 61, , 1.88621855, -0.10764816, -0.1089092
1756382535.426847, lauv-fridtjof, 61, , 1.89689088, -0.10940796, -0.08924475
1756382535.627955, lauv-fridtjof, 61, , 1.9249171, -0.12555206, -0.09466165
1756382535.826448, lauv-fridtjof, 61, , 1.89872158, -0.10301641, -0.09180398
1756382536.027515, lauv-fridtjof, 61, , 1.93188691, -0.1021558, -0.08611956
1756382536.226102, lauv-fridtjof, 61, , 1.93714535, -0.10035717, -0.08124709
1756382536.427753, lauv-fridtjof, 61, , 1.94217157, -0.11425251, -0.07550891
1756382536.626558, lauv-fridtjof, 61, , 1.93655503, -0.09571606, -0.06955798
1756382536.828724, lauv-fridtjof, 61, , 1.92536592, -0.10945171, -0.06879571
1756382537.026058, lauv-fridtjof, 61, , 1.92252469, -0.09537381, -0.06457072
1756382537.228686, lauv-fridtjof, 61, , 1.93737972, -0.09550375, -0.07557315
1756382537.425603, lauv-fridtjof, 61, , 1.93574429, -0.08121222, -0.06821352
1756382537.628615, lauv-fridtjof, 61, , 1.95831752, -0.10120085, -0.07355839
1756382537.826513, lauv-fridtjof, 61, , 1.93763149, -0.08848417, -0.06327578
1756382538.028328, lauv-fridtjof, 61, , 1.91563499, -0.12135518, -0.06639946
1756382538.226660, lauv-fridtjof, 61, , 1.95299911, -0.0809789, -0.0734064
1756382538.427845, lauv-fridtjof, 61, , 1.93474364, -0.08083391, -0.07057843
1756382538.627414, lauv-fridtjof, 61, , 1.91382051, -0.09133351, -0.07506263
1756382538.828094, lauv-fridtjof, 61, , 1.91088665, -0.10114366, -0.06856307
1756382539.028683, lauv-fridtjof, 61, , 1.94877958, -0.06279862, -0.06726861
1756382539.232118, lauv-fridtjof, 61, , 1.92556393, -0.08728492, -0.07662256
1756382539.428020, lauv-fridtjof, 61, , 1.92758465, -0.07156813, -0.08489256
1756382539.630773, lauv-fridtjof, 61, , 1.91154599, -0.07536381, -0.07909672
1756382539.828771, lauv-fridtjof, 61, , 1.91594827, -0.06704098, -0.08002801
1756382540.030489, lauv-fridtjof, 61, , 1.91794336, -0.06808496, -0.08875847
1756382540.229373, lauv-fridtjof, 61, , 1.95498562, -0.08088595, -0.09528179
1756382540.431079, lauv-fridtjof, 61, , 1.91099739, -0.02589995, -0.08326519
1756382540.628770, lauv-fridtjof, 61, , 1.94738674, -0.0559077, -0.0830432
1756382540.831792, lauv-fridtjof, 61, , 1.94242096, -0.01250458, -0.09263085
1756382541.030294, lauv-fridtjof, 61, , 1.94702995, -0.01818764, -0.08105582
1756382541.231956, lauv-fridtjof, 61, , 1.92598581, -0.06731841, -0.08473131
1756382541.428294, lauv-fridtjof, 61, , 1.91154385, -0.07507846, -0.08581656
1756382541.631604, lauv-fridtjof, 61, , 1.94331574, -0.02365726, -0.09298827
1756382541.828995, lauv-fridtjof, 61, , 1.93268681, -0.04003274, -0.09722359
1756382542.031109, lauv-fridtjof, 61, , 1.93462396, -0.03430223, -0.08602865
1756382542.230133, lauv-fridtjof, 61, , 1.96643913, -0.05195224, -0.08852457
1756382542.431373, lauv-fridtjof, 61, , 1.93221128, -0.03953826, -0.10604122
1756382542.629602, lauv-fridtjof, 61, , 1.93311906, -0.03918093, -0.09934975
1756382542.832061, lauv-fridtjof, 61, , 1.93800044, -0.02703738, -0.11281176
1756382543.028910, lauv-fridtjof, 61, , 1.93736422, -0.06193751, -0.10621047
1756382543.231803, lauv-fridtjof, 61, , 1.93944442, -0.07606292, -0.11712028
1756382543.429474, lauv-fridtjof, 61, , 1.93101299, -0.06003964, -0.10868707
1756382543.633818, lauv-fridtjof, 61, , 1.94606066, -0.05195212, -0.11618946
1756382543.829613, lauv-fridtjof, 61, , 1.93514752, -0.05633986, -0.11930875
1756382544.031828, lauv-fridtjof, 61, , 1.97977209, -0.02904308, -0.12321229
1756382544.229723, lauv-fridtjof, 61, , 1.95301235, -0.06743193, -0.10535234
1756382544.431297, lauv-fridtjof, 61, , 1.92669916, -0.0523656, -0.12177138
1756382544.630575, lauv-fridtjof, 61, , 1.91619587, -0.05999941, -0.09939826
1756382544.832316, lauv-fridtjof, 61, , 1.89715528, -0.06445915, -0.1138714
1756382545.030244, lauv-fridtjof, 61, , 1.91846657, -0.03847754, -0.11181316
1756382545.233060, lauv-fridtjof, 61, , 1.90862727, -0.03238297, -0.08909106
1756382545.429740, lauv-fridtjof, 61, , 1.89356565, -0.08367917, -0.10622252
1756382545.633009, lauv-fridtjof, 61, , 1.94859135, -0.04377735, -0.11038704
1756382545.830031, lauv-fridtjof, 61, , 1.94731271, -0.06427443, -0.10894331
1756382546.031784, lauv-fridtjof, 61, , 1.92169714, -0.07074136, -0.10103497
1756382546.230760, lauv-fridtjof, 61, , 1.94903493, -0.01230961, -0.10817222
1756382546.432234, lauv-fridtjof, 61, , 1.95030332, -0.04243755, -0.10550731
1756382546.630169, lauv-fridtjof, 61, , 1.93943787, -0.04328519, -0.09633142
1756382546.833237, lauv-fridtjof, 61, , 1.9182508, -0.02126878, -0.09566455
1756382547.030704, lauv-fridtjof, 61, , 1.97016418, -0.0180794, -0.1079192
1756382547.234476, lauv-fridtjof, 61, , 1.98109603, -0.0445773, -0.10519534
1756382547.432106, lauv-fridtjof, 61, , 1.93805766, -0.05152756, -0.11469613
1756382547.632989, lauv-fridtjof, 61, , 1.95975995, -0.02941287, -0.10189393
1756382547.831609, lauv-fridtjof, 61, , 1.96557033, -0.04170024, -0.10891908
1756382548.032159, lauv-fridtjof, 61, , 1.948475, -0.01719177, -0.09782322
1756382548.230539, lauv-fridtjof, 61, , 1.94416988, 0.00703335, -0.08870825
1756382548.433926, lauv-fridtjof, 61, , 1.94882774, -0.04712075, -0.08845901
1756382548.631902, lauv-fridtjof, 61, , 1.99731565, 0.00114906, -0.10213521
1756382548.832778, lauv-fridtjof, 61, , 1.9590435, -0.01806742, -0.08820105
1756382549.030143, lauv-fridtjof, 61, , 1.95623946, 0.01471031, -0.0887077
1756382549.233375, lauv-fridtjof, 61, , 2.0330534, 0.00591111, -0.08970799
1756382549.430114, lauv-fridtjof, 61, , 1.96255279, -0.02257526, -0.09786502
1756382549.633216, lauv-fridtjof, 61, , 1.98151088, -0.00663233, -0.08703202
1756382549.832018, lauv-fridtjof, 61, , 1.99131751, 0.00061238, -0.09388523
1756382550.032178, lauv-fridtjof, 61, , 1.98282516, -0.0347147, -0.08635426
1756382550.230903, lauv-fridtjof, 61, , 1.96799421, -0.00398326, -0.08581199
1756382550.433012, lauv-fridtjof, 61, , 1.97775602, 0.01152092, -0.08233717
1756382550.630594, lauv-fridtjof, 61, , 1.99845994, 0.00214565, -0.0839283
1756382550.834868, lauv-fridtjof, 61, , 1.98136187, -0.00658399, -0.08051972
1756382551.030074, lauv-fridtjof, 61, , 1.96438146, -0.01129609, -0.07324865
1756382551.233018, lauv-fridtjof, 61, , 1.94868004, 0.00276685, -0.08298922
1756382551.430026, lauv-fridtjof, 61, , 1.97423935, 0.00280285, -0.08802821
1756382551.633951, lauv-fridtjof, 61, , 1.96640277, -0.00661528, -0.07942441
1756382551.831459, lauv-fridtjof, 61, , 1.93413043, -0.0450291, -0.08514224
1756382552.032676, lauv-fridtjof, 61, , 1.92856443, -0.03869212, -0.08212891
1756382552.231720, lauv-fridtjof, 61, , 1.9077394, -0.00795102, -0.09419015
1756382552.432842, lauv-fridtjof, 61, , 1.94721818, -0.01851088, -0.08613126
1756382552.633617, lauv-fridtjof, 61, , 1.94109249, -0.04844838, -0.10027745
1756382552.833150, lauv-fridtjof, 61, , 1.92146552, -0.03666306, -0.09537771
1756382553.029292, lauv-fridtjof, 61, , 1.90406132, -0.02189118, -0.09762268
1756382553.232287, lauv-fridtjof, 61, , 1.93202579, -0.01753151, -0.09863022
1756382553.430155, lauv-fridtjof, 61, , 1.94692028, 0.00115883, -0.09864502
1756382553.633002, lauv-fridtjof, 61, , 1.93350363, 0.01917207, -0.09994963
1756382553.830764, lauv-fridtjof, 61, , 1.9238379, -0.01460224, -0.09815285
1756382554.032785, lauv-fridtjof, 61, , 1.9329735, -0.02679843, -0.09280181
1756382554.230178, lauv-fridtjof, 61, , 1.93691945, -0.03085089, -0.10835564
1756382554.435975, lauv-fridtjof, 61, , 1.92909074, -0.0377894, -0.11593018
1756382554.631088, lauv-fridtjof, 61, , 1.93870783, -0.02662045, -0.11459051
1756382554.833628, lauv-fridtjof, 61, , 1.9113214, -0.02557892, -0.10888849
1756382555.029461, lauv-fridtjof, 61, , 1.90644717, -0.00661129, -0.11348155
1756382555.232529, lauv-fridtjof, 61, , 1.94578481, -0.01084429, -0.11104266
1756382555.430652, lauv-fridtjof, 61, , 1.94740999, -0.02680075, -0.12276468
1756382555.632282, lauv-fridtjof, 61, , 1.9212296, -0.00642771, -0.11193432
1756382555.830115, lauv-fridtjof, 61, , 1.93282175, -0.03110182, -0.11747003
1756382556.033103, lauv-fridtjof, 61, , 1.93849373, -0.01715672, -0.1173059
1756382556.233481, lauv-fridtjof, 61, , 1.94284034, 0.00141704, -0.11755027
1756382556.433360, lauv-fridtjof, 61, , 1.92803621, -0.01287425, -0.11748147
1756382556.630410, lauv-fridtjof, 61, , 1.97738063, -0.01325649, -0.12785642
1756382556.833124, lauv-fridtjof, 61, , 1.97685003, -0.0200296, -0.13607596
1756382557.030318, lauv-fridtjof, 61, , 1.98379099, -0.00290358, -0.13778983
1756382557.233619, lauv-fridtjof, 61, , 1.93834591, 0.02373987, -0.13097881
1756382557.431697, lauv-fridtjof, 61, , 1.96567154, 0.00450802, -0.12694713
1756382557.633416, lauv-fridtjof, 61, , 1.97671366, 0.03100288, -0.13132885
1756382557.830816, lauv-fridtjof, 61, , 1.96156073, 0.00580317, -0.13272174
1756382558.035489, lauv-fridtjof, 61, , 1.96748734, -0.03106344, -0.12944017
1756382558.232135, lauv-fridtjof, 61, , 1.98954678, 0.00423843, -0.12646584
1756382558.433242, lauv-fridtjof, 61, , 2.00632954, 0.01313472, -0.14000793
1756382558.631796, lauv-fridtjof, 61, , 1.97855914, -0.00967932, -0.12029371
1756382558.833569, lauv-fridtjof, 61, , 1.94027376, 0.03825343, -0.12400128
1756382559.032778, lauv-fridtjof, 61, , 1.933671, -0.01158178, -0.11678763
1756382559.233249, lauv-fridtjof, 61, , 1.96389103, 0.02088779, -0.11895138
1756382559.432336, lauv-fridtjof, 61, , 1.94348335, 0.01135045, -0.12008256
1756382559.634351, lauv-fridtjof, 61, , 1.95814204, 0.03629655, -0.12185676
1756382559.834347, lauv-fridtjof, 61, , 1.95284867, 0.02020949, -0.1212706
1756382560.033533, lauv-fridtjof, 61, , 1.96182597, 0.05177045, -0.12222989
1756382560.233420, lauv-fridtjof, 61, , 1.96367192, 0.03643894, -0.12109557
1756382560.434284, lauv-fridtjof, 61, , 1.94112825, 0.04303402, -0.12704791
1756382560.633138, lauv-fridtjof, 61, , 1.98778522, 0.04161119, -0.12428278
1756382560.835495, lauv-fridtjof, 61, , 1.98031986, 0.04534715, -0.13152081
1756382561.033165, lauv-fridtjof, 61, , 1.91074026, 0.03774285, -0.10836272
1756382561.236138, lauv-fridtjof, 61, , 1.94560182, 0.03459501, -0.11199199
1756382561.433085, lauv-fridtjof, 61, , 1.92434502, 0.02375066, -0.11410238
1756382561.635052, lauv-fridtjof, 61, , 1.94776511, 0.08764893, -0.11092781
1756382561.833328, lauv-fridtjof, 61, , 1.94727564, 0.05621463, -0.11294144
1756382562.034822, lauv-fridtjof, 61, , 1.9309423, 0.07208627, -0.11397682
1756382562.233231, lauv-fridtjof, 61, , 1.93689871, 0.02467704, -0.10427488
1756382562.435254, lauv-fridtjof, 61, , 1.90669751, 0.05377966, -0.10924347
1756382562.633911, lauv-fridtjof, 61, , 1.91259551, 0.01934403, -0.09557036
1756382562.837218, lauv-fridtjof, 61, , 1.91789055, 0.08824998, -0.09433241
1756382563.032932, lauv-fridtjof, 61, , 1.95959711, 0.06698596, -0.09711625
1756382563.236767, lauv-fridtjof, 61, , 1.91820884, 0.0715217, -0.10486057
1756382563.435118, lauv-fridtjof, 61, , 1.91869318, 0.06716144, -0.102148
1756382563.636322, lauv-fridtjof, 61, , 1.94821715, 0.05692959, -0.10496561
1756382563.833500, lauv-fridtjof, 61, , 1.92077231, 0.04843313, -0.09455632
1756382564.035148, lauv-fridtjof, 61, , 1.88749766, 0.09218854, -0.08864215
1756382564.233434, lauv-fridtjof, 61, , 1.86841333, 0.07461083, -0.09635801
1756382564.435303, lauv-fridtjof, 61, , 1.90367937, 0.08533603, -0.0891823
1756382564.633236, lauv-fridtjof, 61, , 1.87822819, 0.07635921, -0.08130704
1756382564.835633, lauv-fridtjof, 61, , 1.89664686, 0.07781923, -0.08189975
1756382565.034434, lauv-fridtjof, 61, , 1.90461993, 0.07634091, -0.07402371
1756382565.236084, lauv-fridtjof, 61, , 1.90348554, 0.10025537, -0.07931764
1756382565.435262, lauv-fridtjof, 61, , 1.85288525, 0.0522933, -0.09329799
1756382565.635265, lauv-fridtjof, 61, , 1.85277247, 0.05797195, -0.08550027
1756382565.834068, lauv-fridtjof, 61, , 1.85610342, 0.07127756, -0.08778784
1756382566.035370, lauv-fridtjof, 61, , 1.86374593, 0.07527542, -0.07025829
1756382566.234557, lauv-fridtjof, 61, , 1.85463333, 0.09585857, -0.08028687
1756382566.435603, lauv-fridtjof, 61, , 1.83509517, 0.10147518, -0.08367538
1756382566.633584, lauv-fridtjof, 61, , 1.89126468, 0.09197825, -0.08815496
1756382566.835719, lauv-fridtjof, 61, , 1.87679386, 0.03769404, -0.08672023
1756382567.034961, lauv-fridtjof, 61, , 1.85904121, 0.06814128, -0.08533823
1756382567.240579, lauv-fridtjof, 61, , 1.85629892, 0.07606065, -0.09150862
1756382567.437573, lauv-fridtjof, 61, , 1.85026217, 0.06967634, -0.09179853
1756382567.638484, lauv-fridtjof, 61, , 1.81491423, 0.09639996, -0.0994391
1756382567.837729, lauv-fridtjof, 61, , 1.84709394, 0.04145253, -0.09385686
1756382568.040528, lauv-fridtjof, 61, , 1.86239672, 0.06025571, -0.1113616
1756382568.238153, lauv-fridtjof, 61, , 1.84348726, 0.05858606, -0.10608188
1756382568.438697, lauv-fridtjof, 61, , 1.83836961, 0.03995705, -0.10941612
1756382568.638350, lauv-fridtjof, 61, , 1.78364491, 0.03584927, -0.0925437
1756382568.839981, lauv-fridtjof, 61, , 1.78418112, 0.058070, -0.09476946
1756382569.037412, lauv-fridtjof, 61, , 1.80431437, 0.04573345, -0.0933052
1756382569.239508, lauv-fridtjof, 61, , 1.79080534, 0.03322935, -0.09655615
1756382569.436980, lauv-fridtjof, 61, , 1.80077338, 0.04108292, -0.11169689
1756382569.642131, lauv-fridtjof, 61, , 1.84344769, 0.03373498, -0.0996142
1756382569.837742, lauv-fridtjof, 61, , 1.83171034, 0.04208875, -0.08639032
1756382570.039834, lauv-fridtjof, 61, , 1.87230301, 0.02374911, -0.10817891
1756382570.236988, lauv-fridtjof, 61, , 1.87361979, 0.0223431, -0.11071863
1756382570.441219, lauv-fridtjof, 61, , 1.81924474, 0.05651438, -0.08288708
1756382570.637784, lauv-fridtjof, 61, , 1.85669684, 0.04811656, -0.09460263
1756382570.842824, lauv-fridtjof, 61, , 1.88282657, 0.08100283, -0.09717309
1756382571.039395, lauv-fridtjof, 61, , 1.88192153, 0.08097881, -0.09614024
1756382571.241601, lauv-fridtjof, 61, , 1.86214638, 0.05441254, -0.12454646
1756382571.438787, lauv-fridtjof, 61, , 1.82983494, 0.04061371, -0.10864715
1756382571.640790, lauv-fridtjof, 61, , 1.83794403, 0.05031347, -0.09936316
1756382571.839985, lauv-fridtjof, 61, , 1.83648229, 0.03571063, -0.08393972
1756382572.044450, lauv-fridtjof, 61, , 1.84368169, 0.029450, -0.08812068
1756382572.237730, lauv-fridtjof, 61, , 1.82934785, 0.04557794, -0.08714222
1756382572.441803, lauv-fridtjof, 61, , 1.82727087, 0.02162647, -0.0830642
1756382572.638623, lauv-fridtjof, 61, , 1.83584929, 0.05464435, -0.10180234
1756382572.842054, lauv-fridtjof, 61, , 1.82046938, 0.05791324, -0.08596567
1756382573.039305, lauv-fridtjof, 61, , 1.84221172, 0.05282521, -0.09765348
1756382573.240578, lauv-fridtjof, 61, , 1.87215114, 0.07481539, -0.09126584
1756382573.439948, lauv-fridtjof, 61, , 1.82067585, 0.10106069, -0.09672516
1756382573.643244, lauv-fridtjof, 61, , 1.82069457, 0.10249445, -0.07449872
1756382573.838413, lauv-fridtjof, 61, , 1.80063367, 0.09928161, -0.08478585
1756382574.043002, lauv-fridtjof, 61, , 1.8530606, 0.05104733, -0.08018932
1756382574.241499, lauv-fridtjof, 61, , 1.86598563, 0.09091467, -0.06306398
1756382574.442969, lauv-fridtjof, 61, , 1.86606109, 0.02889073, -0.07608408
1756382574.644244, lauv-fridtjof, 61, , 1.88536406, -0.00439346, -0.09041469
1756382574.843328, lauv-fridtjof, 61, , 1.80329418, 0.02430582, -0.07186933
1756382575.033705, lauv-fridtjof, 61, , 1.78725028, 0.04722229, -0.03895001
1756382575.236560, lauv-fridtjof, 61, , 1.77012193, 0.02016911, -0.00022849
1756382575.434390, lauv-fridtjof, 61, , 1.72340548, 0.10461879, 0.01597273
1756382575.636481, lauv-fridtjof, 61, , 1.64628804, 0.04784945, 0.0180113
1756382575.835104, lauv-fridtjof, 61, , 1.65906072, 0.06029576, 0.00000603
1756382576.044330, lauv-fridtjof, 61, , 1.62476158, 0.09432516, -0.01721537
1756382576.241486, lauv-fridtjof, 61, , 1.59268475, 0.12902489, -0.01799549
1756382576.449271, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.61314428, 0.15445304, -0.05503038
1756382576.646276, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.59735262, 0.2145637, -0.05614862
1756382576.851541, lauv-fridtjof, 61, VEL_X|VEL_Y|VEL_Z, 1.60829401, 0.14565575, -0.05144396
