timestamp (seconds since 01/01/1970), system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1756382348.011170, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43145.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36712.000000, 4585.000000
1756382349.004096, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43146.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36747.000000, 4589.000000
1756382350.008344, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43147.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36782.000000, 4594.000000
1756382351.002362, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43148.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36817.000000, 4598.000000
1756382352.006498, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43149.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36851.000000, 4602.000000
1756382353.003693, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43150.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36886.000000, 4607.000000
1756382354.009929, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43151.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36921.000000, 4611.000000
1756382354.998017, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43152.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36956.000000, 4615.000000
1756382356.003094, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43153.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 36991.000000, 4620.000000
1756382357.005363, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43154.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37026.000000, 4624.000000
1756382358.008842, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43155.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37060.000000, 4628.000000
1756382359.007809, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43156.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37095.000000, 4633.000000
1756382360.005745, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43157.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37130.000000, 4637.000000
1756382361.007937, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43158.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37165.000000, 4641.000000
1756382362.010433, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43159.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37200.000000, 4646.000000
1756382363.001224, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43160.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37235.000000, 4650.000000
1756382364.009387, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43161.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37269.000000, 4654.000000
1756382365.008532, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43162.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37304.000000, 4659.000000
1756382366.014611, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43163.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37339.000000, 4663.000000
1756382367.009068, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43164.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37374.000000, 4668.000000
1756382368.008909, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43165.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37409.000000, 4672.000000
1756382369.005055, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43166.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37444.000000, 4676.000000
1756382370.007398, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43167.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37478.000000, 4681.000000
1756382371.008097, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43168.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37513.000000, 4685.000000
1756382372.010541, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43169.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37548.000000, 4689.000000
1756382373.008798, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43170.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37583.000000, 4694.000000
1756382374.012803, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43171.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37618.000000, 4698.000000
1756382375.008249, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43172.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37653.000000, 4702.000000
1756382376.009446, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43173.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37687.000000, 4707.000000
1756382377.003243, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43174.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37722.000000, 4711.000000
1756382378.007570, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43175.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37757.000000, 4715.000000
1756382379.003508, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43176.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37792.000000, 4720.000000
1756382380.007855, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43177.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37827.000000, 4724.000000
1756382381.003775, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43178.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37862.000000, 4728.000000
1756382382.010017, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43179.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37896.000000, 4733.000000
1756382383.007696, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43180.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37931.000000, 4737.000000
1756382384.013394, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43181.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 37966.000000, 4741.000000
1756382385.003356, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43182.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38001.000000, 4746.000000
1756382386.008631, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43183.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38036.000000, 4750.000000
1756382387.007746, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43184.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38071.000000, 4754.000000
1756382388.016069, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43185.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38105.000000, 4759.000000
1756382389.011015, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43186.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38140.000000, 4763.000000
1756382390.009352, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43187.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38175.000000, 4767.000000
1756382391.006610, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43188.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38210.000000, 4772.000000
1756382392.002413, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43189.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38245.000000, 4776.000000
1756382393.000578, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43190.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38280.000000, 4780.000000
1756382394.003680, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43191.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38314.000000, 4785.000000
1756382395.001863, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43192.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38349.000000, 4789.000000
1756382396.010060, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43193.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38384.000000, 4793.000000
1756382397.005150, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43194.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38419.000000, 4798.000000
1756382398.006440, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43195.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38454.000000, 4802.000000
1756382399.009586, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43196.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38489.000000, 4807.000000
1756382400.009730, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43197.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38523.000000, 4811.000000
1756382401.005807, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43198.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38558.000000, 4815.000000
1756382402.003887, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43199.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38593.000000, 4820.000000
1756382403.013058, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43200.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38628.000000, 4824.000000
1756382404.009295, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43201.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38663.000000, 4828.000000
1756382405.008419, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43202.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38698.000000, 4833.000000
1756382406.002509, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43203.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38732.000000, 4837.000000
1756382407.005650, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43204.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38767.000000, 4841.000000
1756382408.007858, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43205.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38802.000000, 4846.000000
1756382409.003017, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43206.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38837.000000, 4850.000000
1756382410.003109, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43207.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38872.000000, 4854.000000
1756382411.002569, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43208.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38907.000000, 4859.000000
1756382412.002347, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43209.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38941.000000, 4863.000000
1756382413.009695, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43210.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 38976.000000, 4867.000000
1756382414.007735, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43211.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39011.000000, 4872.000000
1756382415.005930, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43212.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39046.000000, 4876.000000
1756382416.008102, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43213.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39081.000000, 4880.000000
1756382417.006253, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43214.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39116.000000, 4885.000000
1756382418.007340, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43215.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39150.000000, 4889.000000
1756382419.003762, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43216.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39185.000000, 4893.000000
1756382420.003578, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43217.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39220.000000, 4898.000000
1756382421.001753, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43218.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39255.000000, 4902.000000
1756382422.006971, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43219.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39290.000000, 4906.000000
1756382423.007991, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43220.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39325.000000, 4911.000000
1756382424.009413, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43221.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39359.000000, 4915.000000
1756382425.007348, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43222.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39394.000000, 4919.000000
1756382426.003461, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43223.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39429.000000, 4924.000000
1756382427.011645, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43224.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39464.000000, 4928.000000
1756382428.006645, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43225.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39499.000000, 4932.000000
1756382429.012866, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43226.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39534.000000, 4937.000000
1756382430.009243, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43227.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39568.000000, 4941.000000
1756382431.008322, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43228.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39603.000000, 4946.000000
1756382432.004538, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43229.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39638.000000, 4950.000000
1756382433.010512, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43230.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39673.000000, 4954.000000
1756382434.010830, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43231.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39708.000000, 4959.000000
1756382435.009878, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43232.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39743.000000, 4963.000000
1756382436.016930, lauv-fridtjof, 58, VALID_DATE|VALID_TIME|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2025, 8, 28, 43233.000000, 1.10601185, 0.17576224, 37.946999, 0, 0.000000, 0.000000, 99.989998, 99.989998, 39777.000000, 4967.000000
