timestamp (seconds since 01/01/1970), system, entity , utc_time (s), reason (enumerated)
1756382466.002313, lauv-fridtjof, 49, 43263.000000, INVALID
1756382467.005509, lauv-fridtjof, 49, 43264.000000, INVALID
1756382468.005657, lauv-fridtjof, 49, 43265.000000, INVALID
1756382469.002369, lauv-fridtjof, 49, 43266.000000, INVALID
1756382470.003975, lauv-fridtjof, 49, 43267.000000, INVALID
1756382471.009536, lauv-fridtjof, 49, 43268.000000, INVALID
1756382472.007581, lauv-fridtjof, 49, 43269.000000, INVALID
1756382473.008538, lauv-fridtjof, 49, 43270.000000, INVALID
1756382474.007611, lauv-fridtjof, 49, 43271.000000, INVALID
1756382475.002678, lauv-fridtjof, 49, 43272.000000, INVALID
1756382476.001864, lauv-fridtjof, 49, 43273.000000, INVALID
1756382477.004054, lauv-fridtjof, 49, 43274.000000, INVALID
1756382478.007801, lauv-fridtjof, 49, 43275.000000, INVALID
1756382479.001344, lauv-fridtjof, 49, 43276.000000, INVALID
1756382480.007588, lauv-fridtjof, 49, 43277.000000, INVALID
1756382481.001639, lauv-fridtjof, 49, 43278.000000, INVALID
1756382482.005740, lauv-fridtjof, 49, 43279.000000, INVALID
1756382483.008979, lauv-fridtjof, 49, 43280.000000, INVALID
1756382484.002065, lauv-fridtjof, 49, 43281.000000, INVALID
1756382485.001340, lauv-fridtjof, 49, 43282.000000, INVALID
1756382486.008516, lauv-fridtjof, 49, 43283.000000, INVALID
1756382487.008497, lauv-fridtjof, 49, 43284.000000, INVALID
1756382488.013297, lauv-fridtjof, 49, 43285.000000, INVALID
1756382489.002841, lauv-fridtjof, 49, 43286.000000, INVALID
1756382490.002975, lauv-fridtjof, 49, 43287.000000, INVALID
1756382491.004218, lauv-fridtjof, 49, 43288.000000, INVALID
1756382492.009151, lauv-fridtjof, 49, 43289.000000, INVALID
1756382493.010387, lauv-fridtjof, 49, 43290.000000, INVALID
1756382494.009625, lauv-fridtjof, 49, 43291.000000, INVALID
1756382495.010692, lauv-fridtjof, 49, 43292.000000, INVALID
1756382496.008525, lauv-fridtjof, 49, 43293.000000, INVALID
1756382497.004095, lauv-fridtjof, 49, 43294.000000, INVALID
1756382498.002053, lauv-fridtjof, 49, 43295.000000, INVALID
1756382499.003287, lauv-fridtjof, 49, 43296.000000, INVALID
1756382500.011466, lauv-fridtjof, 49, 43297.000000, INVALID
1756382501.009509, lauv-fridtjof, 49, 43298.000000, INVALID
1756382502.012563, lauv-fridtjof, 49, 43299.000000, INVALID
1756382503.003833, lauv-fridtjof, 49, 43300.000000, INVALID
1756382504.011085, lauv-fridtjof, 49, 43301.000000, INVALID
1756382505.004313, lauv-fridtjof, 49, 43302.000000, INVALID
1756382506.009398, lauv-fridtjof, 49, 43303.000000, INVALID
1756382507.002324, lauv-fridtjof, 49, 43304.000000, INVALID
1756382508.008944, lauv-fridtjof, 49, 43305.000000, INVALID
1756382509.008875, lauv-fridtjof, 49, 43306.000000, INVALID
1756382510.009084, lauv-fridtjof, 49, 43307.000000, INVALID
1756382511.011522, lauv-fridtjof, 49, 43308.000000, INVALID
1756382512.011816, lauv-fridtjof, 49, 43309.000000, INVALID
1756382513.012544, lauv-fridtjof, 49, 43310.000000, INVALID
1756382514.016438, lauv-fridtjof, 49, 43311.000000, INVALID
1756382515.003534, lauv-fridtjof, 49, 43312.000000, INVALID
1756382516.014172, lauv-fridtjof, 49, 43313.000000, INVALID
1756382517.011100, lauv-fridtjof, 49, 43314.000000, INVALID
1756382518.010332, lauv-fridtjof, 49, 43315.000000, INVALID
1756382519.010464, lauv-fridtjof, 49, 43316.000000, INVALID
1756382520.006470, lauv-fridtjof, 49, 43317.000000, INVALID
1756382521.013370, lauv-fridtjof, 49, 43318.000000, INVALID
1756382522.009963, lauv-fridtjof, 49, 43319.000000, INVALID
1756382523.017697, lauv-fridtjof, 49, 43320.000000, INVALID
1756382524.011119, lauv-fridtjof, 49, 43321.000000, INVALID
1756382525.011873, lauv-fridtjof, 49, 43322.000000, INVALID
1756382526.017286, lauv-fridtjof, 49, 43323.000000, INVALID
1756382527.008692, lauv-fridtjof, 49, 43324.000000, INVALID
1756382528.012325, lauv-fridtjof, 49, 43325.000000, INVALID
1756382529.002636, lauv-fridtjof, 49, 43326.000000, INVALID
1756382530.002855, lauv-fridtjof, 49, 43327.000000, INVALID
1756382531.007131, lauv-fridtjof, 49, 43328.000000, INVALID
1756382532.008265, lauv-fridtjof, 49, 43329.000000, INVALID
1756382533.001163, lauv-fridtjof, 49, 43330.000000, INVALID
1756382534.006496, lauv-fridtjof, 49, 43331.000000, INVALID
1756382535.008599, lauv-fridtjof, 49, 43332.000000, INVALID
1756382536.007658, lauv-fridtjof, 49, 43333.000000, INVALID
1756382537.000868, lauv-fridtjof, 49, 43334.000000, INVALID
1756382538.003952, lauv-fridtjof, 49, 43335.000000, INVALID
1756382539.007227, lauv-fridtjof, 49, 43336.000000, INVALID
1756382540.005249, lauv-fridtjof, 49, 43337.000000, INVALID
1756382541.004420, lauv-fridtjof, 49, 43338.000000, INVALID
1756382542.009577, lauv-fridtjof, 49, 43339.000000, INVALID
1756382543.001654, lauv-fridtjof, 49, 43340.000000, INVALID
1756382544.002784, lauv-fridtjof, 49, 43341.000000, INVALID
1756382545.008026, lauv-fridtjof, 49, 43342.000000, INVALID
1756382546.003109, lauv-fridtjof, 49, 43343.000000, INVALID
1756382547.009279, lauv-fridtjof, 49, 43344.000000, INVALID
1756382548.010532, lauv-fridtjof, 49, 43345.000000, INVALID
1756382549.008643, lauv-fridtjof, 49, 43346.000000, INVALID
1756382550.003688, lauv-fridtjof, 49, 43347.000000, INVALID
1756382551.008092, lauv-fridtjof, 49, 43348.000000, INVALID
1756382552.007083, lauv-fridtjof, 49, 43349.000000, INVALID
1756382553.013108, lauv-fridtjof, 49, 43350.000000, INVALID
1756382554.006437, lauv-fridtjof, 49, 43351.000000, INVALID
1756382555.007474, lauv-fridtjof, 49, 43352.000000, INVALID
1756382556.003810, lauv-fridtjof, 49, 43353.000000, INVALID
1756382557.002764, lauv-fridtjof, 49, 43354.000000, INVALID
1756382558.007008, lauv-fridtjof, 49, 43355.000000, INVALID
1756382559.001149, lauv-fridtjof, 49, 43356.000000, INVALID
1756382560.003177, lauv-fridtjof, 49, 43357.000000, INVALID
1756382561.006492, lauv-fridtjof, 49, 43358.000000, INVALID
1756382562.009541, lauv-fridtjof, 49, 43359.000000, INVALID
1756382563.002642, lauv-fridtjof, 49, 43360.000000, INVALID
1756382564.003010, lauv-fridtjof, 49, 43361.000000, INVALID
1756382565.004928, lauv-fridtjof, 49, 43362.000000, INVALID
1756382566.007373, lauv-fridtjof, 49, 43363.000000, INVALID
1756382567.001273, lauv-fridtjof, 49, 43364.000000, INVALID
1756382568.007478, lauv-fridtjof, 49, 43365.000000, INVALID
1756382569.005774, lauv-fridtjof, 49, 43366.000000, INVALID
1756382570.007790, lauv-fridtjof, 49, 43367.000000, INVALID
1756382571.010853, lauv-fridtjof, 49, 43368.000000, INVALID
1756382572.012276, lauv-fridtjof, 49, 43369.000000, INVALID
1756382573.003080, lauv-fridtjof, 49, 43370.000000, INVALID
1756382574.009832, lauv-fridtjof, 49, 43371.000000, INVALID
1756382575.008600, lauv-fridtjof, 49, 43372.000000, INVALID
1756382576.009582, lauv-fridtjof, 49, 43373.000000, INVALID
1756382577.009925, lauv-fridtjof, 49, 43374.000000, INVALID
1756382578.012863, lauv-fridtjof, 49, 43375.000000, INVALID
1756382579.000975, lauv-fridtjof, 49, 43376.000000, INVALID
1756382580.008143, lauv-fridtjof, 49, 43377.000000, INVALID
1756382581.008576, lauv-fridtjof, 49, 43378.000000, INVALID
1756382582.008535, lauv-fridtjof, 49, 43379.000000, INVALID
1756382583.009565, lauv-fridtjof, 49, 43380.000000, INVALID
1756382584.013758, lauv-fridtjof, 49, 43381.000000, INVALID
1756382585.012058, lauv-fridtjof, 49, 43382.000000, INVALID
1756382586.011053, lauv-fridtjof, 49, 43383.000000, INVALID
1756382587.019285, lauv-fridtjof, 49, 43384.000000, INVALID
1756382588.022496, lauv-fridtjof, 49, 43385.000000, INVALID
1756382589.023629, lauv-fridtjof, 49, 43386.000000, INVALID
1756382590.112638, lauv-fridtjof, 49, 43387.000000, ABOVE_THRESHOLD
1756382591.068597, lauv-fridtjof, 49, 43388.000000, ABOVE_MAX_HACC
1756382592.077889, lauv-fridtjof, 49, 43389.000000, ABOVE_MAX_HACC
1756382593.076782, lauv-fridtjof, 49, 43390.000000, ABOVE_MAX_HACC
